CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,22:44:02 - May 02 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
22:44:12 05/02/12,28,29,30,30,,,27,38,8,4788.99,,29,44,5,4788.99,,30,42,8,4788.99,,28,41,0,4788.99,
22:44:22 05/02/12,32,32,32,32,,,27,38,8,4788.99,,28,44,10,4788.99,,29,42,1,4788.99,,28,41,0,4788.99,
22:44:32 05/02/12,32,32,32,32,,,27,38,0,4788.99,,28,44,1,4788.99,,29,46,0,4788.99,,28,41,0,4788.99,
22:44:42 05/02/12,29,30,30,30,,,27,44,2,4788.99,,28,44,2,4788.99,,29,46,1,4788.99,,28,41,1,4788.99,
22:44:52 05/02/12,33,33,33,33,,,27,44,0,4788.99,,28,44,0,4788.99,,29,46,0,4788.99,,28,41,0,4788.99,
22:45:02 05/02/12,32,32,32,32,,,27,44,0,4788.99,,28,44,0,4788.99,,29,46,0,4788.99,,28,41,0,4788.99,
22:45:12 05/02/12,28,29,30,29,,,27,44,11,4788.99,,28,44,14,4788.99,,29,46,0,4788.99,,28,41,0,4788.99,
22:45:22 05/02/12,32,32,32,32,,,27,44,0,4788.99,,28,44,0,4788.99,,29,46,0,4788.99,,28,41,0,4788.99,
22:45:32 05/02/12,32,32,32,32,,,27,44,4,4788.99,,27,44,3,4788.99,,29,46,7,4788.99,,28,41,10,4788.99,
22:45:42 05/02/12,32,32,32,32,,,26,44,13,4788.99,,27,44,13,4788.99,,29,46,1,4788.99,,28,41,1,4788.99,
22:45:52 05/02/12,27,28,30,29,,,26,44,3,4788.99,,27,44,3,4788.99,,29,46,3,4788.99,,27,41,3,4788.99,
22:46:02 05/02/12,28,29,30,28,,,26,44,1,4788.99,,27,44,0,4788.99,,29,46,0,4788.99,,27,41,0,4788.99,
22:46:12 05/02/12,28,30,30,29,,,26,44,19,4788.99,,27,44,17,4788.99,,29,46,5,4788.99,,27,41,5,4788.99,
