CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,21:59:13 - June 29 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
21:59:24 06/29/12,32,32,33,32,,,28,42,5,4788.84,,27,47,2,4788.84,,30,47,3,4788.84,,28,41,3,4788.84,
21:59:34 06/29/12,34,33,37,35,,,28,42,5,4788.84,,27,47,2,4788.84,,30,47,3,4788.84,,28,41,3,4788.84,
21:59:44 06/29/12,33,31,34,32,,,28,42,1,4788.84,,27,47,3,4788.84,,30,47,5,4788.84,,28,41,2,4788.84,
21:59:54 06/29/12,30,40,34,30,,,28,45,9,4788.84,,27,47,11,4788.84,,30,47,4,4788.84,,28,44,2,4788.84,
22:00:04 06/29/12,31,31,33,31,,,28,47,3,4788.84,,27,47,1,4788.84,,30,47,9,4788.84,,28,48,10,4788.84,
22:00:14 06/29/12,32,31,34,32,,,28,47,7,4788.84,,27,47,15,4788.84,,30,47,3,4788.84,,28,48,4,4788.84,
22:00:24 06/29/12,30,37,33,30,,,28,47,2,4788.84,,27,47,2,4788.84,,30,47,1,4788.84,,28,48,0,4788.84,
22:00:34 06/29/12,31,33,34,32,,,28,47,4,4788.84,,27,47,12,4788.84,,30,47,3,4788.84,,28,48,13,4788.84,
22:00:44 06/29/12,34,34,34,34,,,28,47,7,4788.84,,27,47,10,4788.84,,30,47,4,4788.84,,28,48,3,4788.84,
22:00:54 06/29/12,33,34,34,33,,,28,47,4,4788.84,,27,47,8,4788.84,,30,47,0,4788.84,,28,48,3,4788.84,
22:01:04 06/29/12,32,34,37,35,,,28,47,5,4788.84,,27,47,12,4788.84,,30,47,2,4788.84,,28,48,11,4788.84,
22:01:14 06/29/12,31,31,33,31,,,28,47,2,4788.84,,27,47,12,4788.84,,30,47,3,4788.84,,28,48,2,4788.84,
22:01:24 06/29/12,30,30,34,31,,,28,47,0,4788.84,,27,47,0,4788.84,,30,47,0,4788.84,,28,48,2,4788.84,
22:01:34 06/29/12,32,31,34,30,,,28,47,2,4788.84,,27,47,6,4788.84,,30,47,5,4788.84,,28,48,1,4788.84,
22:01:44 06/29/12,31,32,33,31,,,28,47,2,4788.84,,27,47,1,4788.84,,30,47,0,4788.84,,28,48,0,4788.84,
22:01:54 06/29/12,30,30,34,32,,,28,47,3,4788.84,,27,47,2,4788.84,,30,47,1,4788.84,,28,48,2,4788.84,
22:02:04 06/29/12,32,32,34,31,,,28,47,3,4788.84,,27,47,11,4788.84,,30,47,0,4788.84,,28,48,2,4788.84,
22:02:14 06/29/12,35,37,36,32,,,28,47,3,4788.84,,27,47,3,4788.84,,30,47,5,4788.84,,28,48,5,4788.84,
22:02:24 06/29/12,32,32,33,32,,,28,47,1,4788.84,,27,47,1,4788.84,,30,47,1,4788.84,,28,48,1,4788.84,
22:02:34 06/29/12,31,31,34,31,,,28,47,5,4788.84,,27,47,0,4788.84,,30,47,0,4788.84,,28,48,1,4788.84,
22:02:44 06/29/12,33,33,34,33,,,28,47,4,4788.84,,27,47,0,4788.84,,30,47,0,4788.84,,28,48,1,4788.84,
22:02:54 06/29/12,33,30,34,31,,,28,47,1,4788.84,,27,47,0,4788.84,,30,47,1,4788.84,,28,48,1,4788.84,
22:03:04 06/29/12,33,33,33,33,,,28,47,1,4788.84,,27,47,2,4788.84,,30,47,1,4788.84,,28,48,2,4788.84,
22:03:14 06/29/12,31,30,33,30,,,28,47,0,4788.84,,27,47,6,4788.84,,30,47,0,4788.84,,28,48,0,4788.84,
22:03:24 06/29/12,31,30,33,30,,,28,47,1,4788.84,,27,47,1,4788.84,,30,47,1,4788.84,,28,48,0,4788.84,
22:03:34 06/29/12,33,33,33,33,,,28,47,0,4788.84,,27,47,1,4788.84,,30,47,0,4788.84,,28,48,0,4788.84,
22:03:44 06/29/12,30,40,33,30,,,28,47,1,4788.84,,27,47,1,4788.84,,30,47,0,4788.84,,28,48,2,4788.84,
22:03:54 06/29/12,32,32,33,33,,,28,47,1,4788.84,,27,47,1,4788.84,,30,47,1,4788.84,,28,48,1,4788.84,
22:04:04 06/29/12,31,30,33,31,,,28,47,2,4788.84,,27,47,2,4788.84,,30,47,1,4788.84,,28,48,1,4788.84,
22:04:14 06/29/12,32,31,34,31,,,28,47,1,4788.84,,27,47,4,4788.84,,30,47,0,4788.84,,28,48,0,4788.84,
22:04:24 06/29/12,31,30,33,30,,,28,47,0,4788.84,,27,47,0,4788.84,,30,47,0,4788.84,,28,48,0,4788.84,
22:04:34 06/29/12,32,31,34,30,,,28,47,0,4788.84,,27,47,1,4788.84,,30,47,3,4788.84,,28,48,3,4788.84,
22:04:44 06/29/12,31,31,34,31,,,28,47,1,4788.84,,27,47,0,4788.84,,30,47,1,4788.84,,28,48,0,4788.84,
22:04:54 06/29/12,32,31,33,31,,,28,47,0,4788.84,,27,47,2,4788.84,,30,47,0,4788.84,,28,48,0,4788.84,
22:05:04 06/29/12,30,31,33,31,,,28,47,0,4788.84,,27,47,0,4788.84,,30,47,0,4788.84,,28,48,1,4788.84,
22:05:14 06/29/12,31,31,34,32,,,28,47,8,4788.84,,27,47,2,4788.84,,30,47,4,4788.84,,28,48,0,4788.84,
22:05:24 06/29/12,32,31,33,31,,,28,47,1,4788.84,,27,47,0,4788.84,,30,47,1,4788.84,,28,48,1,4788.84,
22:05:34 06/29/12,34,34,34,34,,,28,47,0,4788.84,,27,47,0,4788.84,,30,47,0,4788.84,,28,48,4,4788.84,
22:05:44 06/29/12,33,34,34,33,,,28,47,1,4788.84,,27,47,2,4788.84,,30,47,1,4788.84,,28,48,1,4788.84,
22:05:54 06/29/12,31,31,36,32,,,28,47,4,4788.84,,27,47,0,4788.84,,30,47,2,4788.84,,28,48,1,4788.84,
22:06:04 06/29/12,32,31,34,32,,,28,47,7,4788.84,,27,47,7,4788.84,,30,47,7,4788.84,,28,48,4,4788.84,
22:06:14 06/29/12,37,36,34,31,,,28,47,4,4788.84,,27,47,6,4788.84,,30,47,5,4788.84,,28,48,1,4788.84,
22:06:24 06/29/12,34,33,35,32,,,28,47,1,4788.84,,27,47,1,4788.84,,30,47,1,4788.84,,28,48,1,4788.84,
22:06:34 06/29/12,34,34,35,34,,,28,47,0,4788.84,,27,47,1,4788.84,,30,47,0,4788.84,,28,48,0,4788.84,
22:06:44 06/29/12,34,35,35,32,,,28,47,0,4788.84,,27,47,4,4788.84,,30,47,0,4788.84,,28,48,1,4788.84,
22:06:54 06/29/12,34,34,36,34,,,28,47,1,4788.84,,27,47,10,4788.84,,30,47,0,4788.84,,28,48,1,4788.84,
22:07:04 06/29/12,32,31,34,31,,,28,47,6,4788.84,,27,47,2,4788.84,,30,47,5,4788.84,,28,48,4,4788.84,
22:07:14 06/29/12,31,32,34,31,,,28,47,1,4788.84,,27,47,0,4788.84,,30,47,0,4788.84,,28,48,5,4788.84,
22:07:24 06/29/12,33,31,35,31,,,28,47,7,4788.84,,27,47,6,4788.84,,30,47,7,4788.84,,28,48,0,4788.84,
22:07:34 06/29/12,32,32,34,31,,,28,47,2,4788.84,,27,47,2,4788.84,,30,47,1,4788.84,,28,48,1,4788.84,
22:07:44 06/29/12,34,33,35,32,,,28,47,4,4788.84,,27,47,7,4788.84,,30,47,2,4788.84,,28,48,2,4788.84,
22:07:54 06/29/12,31,32,35,32,,,28,47,8,4788.84,,27,47,5,4788.84,,30,47,6,4788.84,,28,48,2,4788.84,
22:08:04 06/29/12,34,34,34,34,,,28,47,0,4788.84,,27,47,2,4788.84,,30,47,0,4788.84,,28,48,0,4788.84,
22:08:14 06/29/12,35,35,35,35,,,28,47,1,4788.84,,27,47,3,4788.84,,30,47,1,4788.84,,28,48,1,4788.84,
22:08:24 06/29/12,30,32,34,32,,,28,47,1,4788.84,,27,47,3,4788.84,,30,47,1,4788.84,,28,48,2,4788.84,
22:08:34 06/29/12,35,39,36,32,,,28,47,0,4788.84,,27,47,4,4788.84,,30,47,0,4788.84,,28,48,1,4788.84,
22:08:44 06/29/12,35,35,35,35,,,28,47,1,4788.84,,27,47,9,4788.84,,30,47,1,4788.84,,28,48,1,4788.84,
22:08:54 06/29/12,32,31,34,31,,,28,47,4,4788.84,,27,47,4,4788.84,,30,47,4,4788.84,,28,48,0,4788.84,
22:09:04 06/29/12,31,35,34,32,,,28,47,0,4788.84,,27,47,0,4788.84,,30,47,1,4788.84,,28,48,1,4788.84,
22:09:14 06/29/12,33,33,35,32,,,28,47,0,4788.84,,27,47,1,4788.84,,30,47,1,4788.84,,28,48,0,4788.84,
22:09:24 06/29/12,31,30,34,32,,,28,47,1,4788.84,,27,47,2,4788.84,,30,47,1,4788.84,,28,48,1,4788.84,
22:09:34 06/29/12,32,34,34,32,,,28,47,2,4788.84,,27,47,5,4788.84,,30,47,0,4788.84,,28,48,1,4788.84,
22:09:44 06/29/12,32,33,35,32,,,28,47,2,4788.84,,27,47,3,4788.84,,30,47,5,4788.84,,28,48,3,4788.84,
