CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,22:10:53 - March 12 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
22:11:03 03/12/12,31,31,31,31,,,29,36,1,4789.02,,29,37,1,4789.02,,31,34,1,4789.02,,28,35,1,4789.02,
22:11:13 03/12/12,29,30,30,29,,,28,36,3,4789.02,,29,37,0,4789.02,,30,34,5,4789.02,,28,35,6,4789.02,
22:11:23 03/12/12,30,31,33,30,,,28,36,0,4789.02,,29,42,1,4789.02,,30,43,0,4789.02,,28,44,1,4789.02,
22:11:33 03/12/12,32,32,32,32,,,28,36,3,4789.02,,29,42,1,4789.02,,30,43,0,4789.02,,28,44,1,4789.02,
22:11:43 03/12/12,32,32,32,32,,,28,36,1,4789.02,,29,42,1,4789.02,,30,43,0,4789.02,,28,44,0,4789.02,
22:11:53 03/12/12,30,30,34,29,,,28,36,1,4789.02,,29,42,2,4789.02,,30,43,1,4789.02,,28,44,0,4789.02,
22:12:03 03/12/12,32,32,32,31,,,28,36,0,4789.02,,29,42,0,4789.02,,30,43,2,4789.02,,28,44,1,4789.02,
22:12:13 03/12/12,32,33,32,32,,,28,36,1,4789.02,,29,42,9,4789.02,,30,43,0,4789.02,,28,44,3,4789.02,
22:12:23 03/12/12,30,31,35,32,,,28,36,2,4789.02,,29,42,1,4789.02,,30,43,13,4789.02,,28,44,5,4789.02,
22:12:33 03/12/12,30,33,35,32,,,28,39,5,4789.02,,29,46,3,4789.02,,30,43,7,4789.02,,28,44,5,4789.02,
22:12:43 03/12/12,31,30,32,29,,,28,39,7,4789.02,,29,46,2,4789.02,,30,43,3,4789.02,,28,44,7,4789.02,
22:12:53 03/12/12,30,30,32,30,,,28,42,1,4789.02,,29,46,1,4789.02,,30,43,1,4789.02,,28,44,4,4789.02,
22:13:03 03/12/12,29,31,31,30,,,28,42,0,4789.02,,29,46,0,4789.02,,30,43,0,4789.02,,28,44,0,4789.02,
22:13:13 03/12/12,28,31,33,29,,,28,42,1,4789.02,,29,46,0,4789.02,,30,43,1,4789.02,,28,44,1,4789.02,
22:13:23 03/12/12,29,30,33,30,,,27,42,7,4789.02,,28,46,1,4789.02,,30,43,0,4789.02,,28,44,0,4789.02,
22:13:33 03/12/12,32,32,32,32,,,27,42,1,4789.02,,28,46,1,4789.02,,30,43,1,4789.02,,28,44,2,4789.02,
22:13:43 03/12/12,31,31,33,33,,,27,42,5,4789.02,,28,46,4,4789.02,,30,43,9,4789.02,,28,44,11,4789.02,
22:13:53 03/12/12,29,30,33,30,,,27,44,0,4789.02,,28,46,0,4789.02,,30,47,1,4789.02,,28,44,0,4789.02,
22:14:03 03/12/12,31,32,31,30,,,27,44,5,4789.02,,28,46,0,4789.02,,30,47,1,4789.02,,28,44,1,4789.02,
22:14:13 03/12/12,32,32,32,32,,,27,44,1,4789.02,,28,46,1,4789.02,,30,47,1,4789.02,,28,44,1,4789.02,
22:14:23 03/12/12,33,33,33,33,,,27,44,1,4789.02,,28,46,0,4789.02,,30,47,1,4789.02,,28,44,2,4789.02,
22:14:33 03/12/12,30,31,32,30,,,27,44,1,4789.02,,28,46,1,4789.02,,30,47,2,4789.02,,28,44,6,4789.02,
22:14:43 03/12/12,30,29,32,29,,,27,44,0,4789.02,,28,46,0,4789.02,,30,47,0,4789.02,,28,44,1,4789.02,
22:14:53 03/12/12,29,30,32,30,,,27,44,0,4789.02,,28,46,0,4789.02,,30,47,0,4789.02,,28,44,1,4789.02,
22:15:03 03/12/12,30,32,32,30,,,27,44,1,4789.02,,28,46,1,4789.02,,30,47,1,4789.02,,28,44,2,4789.02,
22:15:13 03/12/12,30,32,32,30,,,27,44,1,4789.02,,28,46,1,4789.02,,30,47,1,4789.02,,28,44,1,4789.02,
22:15:23 03/12/12,33,33,33,33,,,27,44,0,4789.02,,28,46,1,4789.02,,30,47,0,4789.02,,28,44,0,4789.02,
22:15:33 03/12/12,31,31,33,30,,,27,44,1,4789.02,,28,46,1,4789.02,,30,47,1,4789.02,,28,44,2,4789.02,
22:15:43 03/12/12,31,32,33,30,,,27,44,4,4789.02,,28,46,7,4789.02,,30,47,12,4789.02,,28,44,11,4789.02,
22:15:53 03/12/12,34,34,34,34,,,27,44,4,4789.02,,28,46,5,4789.02,,30,47,1,4789.02,,28,44,2,4789.02,
22:16:03 03/12/12,31,33,34,31,,,27,44,4,4789.02,,28,46,3,4789.02,,30,47,4,4789.02,,28,44,3,4789.02,
22:16:13 03/12/12,33,33,33,33,,,27,44,3,4789.02,,28,46,3,4789.02,,30,47,2,4789.02,,28,44,0,4789.02,
22:16:23 03/12/12,32,32,32,31,,,27,44,0,4789.02,,28,46,0,4789.02,,30,47,6,4789.02,,28,44,8,4789.02,
22:16:33 03/12/12,29,31,32,30,,,27,44,0,4789.02,,28,46,1,4789.02,,30,47,1,4789.02,,28,44,1,4789.02,
22:16:43 03/12/12,34,34,34,34,,,27,44,0,4789.02,,28,46,1,4789.02,,30,47,0,4789.02,,28,44,0,4789.02,
22:16:53 03/12/12,31,32,34,31,,,27,44,6,4789.02,,28,46,1,4789.02,,30,47,7,4789.02,,28,44,6,4789.02,
22:17:04 03/12/12,31,32,34,32,,,27,44,11,4789.02,,28,46,1,4789.02,,30,47,1,4789.02,,28,44,1,4789.02,
22:17:14 03/12/12,33,33,34,32,,,27,44,2,4789.02,,28,46,5,4789.02,,30,47,2,4789.02,,28,44,4,4789.02,
22:17:24 03/12/12,32,35,34,31,,,27,44,1,4789.02,,28,46,4,4789.02,,30,47,1,4789.02,,28,44,1,4789.02,
22:17:34 03/12/12,32,32,33,31,,,27,44,1,4789.02,,28,46,1,4789.02,,30,47,1,4789.02,,28,44,1,4789.02,
22:17:44 03/12/12,31,32,32,29,,,27,44,1,4789.02,,28,46,0,4789.02,,30,47,1,4789.02,,28,44,1,4789.02,
22:17:54 03/12/12,31,33,33,33,,,27,44,1,4789.02,,28,46,1,4789.02,,30,47,1,4789.02,,28,44,1,4789.02,
22:18:04 03/12/12,34,34,34,34,,,27,44,5,4789.02,,28,46,5,4789.02,,30,47,5,4789.02,,28,44,5,4789.02,
22:18:14 03/12/12,31,32,32,31,,,27,44,0,4789.02,,28,46,0,4789.02,,30,47,0,4789.02,,28,44,0,4789.02,
22:18:24 03/12/12,33,34,34,30,,,27,44,1,4789.02,,28,46,1,4789.02,,30,47,1,4789.02,,28,44,1,4789.02,
22:18:34 03/12/12,34,34,34,34,,,27,44,1,4789.02,,28,46,1,4789.02,,30,47,1,4789.02,,28,44,1,4789.02,
22:18:44 03/12/12,33,33,33,32,,,27,44,1,4789.02,,28,46,10,4789.02,,30,47,0,4789.02,,28,44,0,4789.02,
22:18:54 03/12/12,34,34,34,34,,,27,44,1,4789.02,,28,46,1,4789.02,,30,47,1,4789.02,,28,44,1,4789.02,
22:19:04 03/12/12,30,33,35,31,,,27,44,2,4789.02,,28,46,5,4789.02,,30,47,2,4789.02,,28,44,2,4789.02,
22:19:14 03/12/12,30,31,33,30,,,27,44,1,4789.02,,28,46,0,4789.02,,30,47,1,4789.02,,28,44,0,4789.02,
22:19:24 03/12/12,32,32,34,31,,,27,44,3,4789.02,,28,46,3,4789.02,,30,47,0,4789.02,,28,44,1,4789.02,
22:19:34 03/12/12,31,34,34,32,,,27,44,7,4789.02,,28,46,1,4789.02,,30,47,1,4789.02,,28,44,4,4789.02,
22:19:44 03/12/12,32,34,35,31,,,27,44,2,4789.02,,28,46,4,4789.02,,30,47,2,4789.02,,28,44,7,4789.02,
22:19:54 03/12/12,34,34,34,31,,,27,44,5,4789.02,,28,46,3,4789.02,,30,47,16,4789.02,,28,44,2,4789.02,
22:20:04 03/12/12,31,33,33,31,,,27,44,0,4789.02,,28,46,2,4789.02,,30,47,0,4789.02,,28,44,0,4789.02,
22:20:14 03/12/12,32,36,34,32,,,27,44,2,4789.02,,28,46,5,4789.02,,30,47,1,4789.02,,28,44,1,4789.02,
22:20:24 03/12/12,36,35,35,38,,,27,44,2,4789.02,,28,46,2,4789.02,,30,47,1,4789.02,,28,44,1,4789.02,
22:20:34 03/12/12,31,31,33,30,,,27,44,5,4789.02,,28,46,0,4789.02,,30,47,2,4789.02,,28,44,16,4789.02,
22:20:44 03/12/12,33,35,35,33,,,27,44,4,4789.02,,28,46,4,4789.02,,30,47,2,4789.02,,28,44,2,4789.02,
22:20:54 03/12/12,44,36,37,33,,,27,46,19,4789.02,,28,46,6,4789.02,,30,47,9,4789.02,,28,44,6,4789.02,
22:21:04 03/12/12,34,34,34,34,,,27,47,22,4789.02,,28,46,15,4789.02,,30,47,31,4789.02,,28,44,12,4789.02,
22:21:14 03/12/12,33,34,35,32,,,27,47,9,4789.02,,28,46,24,4789.02,,30,47,25,4789.02,,28,44,22,4789.02,
22:21:24 03/12/12,33,35,35,33,,,27,47,3,4789.02,,28,46,6,4789.02,,30,50,4,4789.02,,28,44,5,4789.02,
22:21:34 03/12/12,31,32,31,30,,,27,47,3,4789.02,,28,46,8,4789.02,,30,50,1,4789.02,,28,44,7,4789.02,
22:21:44 03/12/12,35,35,35,35,,,27,47,2,4789.02,,28,46,10,4789.02,,30,50,7,4789.02,,28,44,7,4789.02,
22:21:54 03/12/12,44,41,45,39,,,27,47,4,4789.02,,28,46,10,4789.02,,30,50,15,4789.02,,28,44,1,4789.02,
22:22:04 03/12/12,32,33,34,31,,,27,47,1,4789.02,,28,46,2,4789.02,,30,50,3,4789.02,,28,44,4,4789.02,
22:22:14 03/12/12,48,41,40,38,,,27,48,24,4789.02,,28,46,25,4789.02,,30,50,29,4789.02,,28,44,19,4789.02,
22:22:24 03/12/12,38,36,36,33,,,27,48,8,4789.02,,28,46,2,4789.02,,30,50,2,4789.02,,28,46,1,4789.02,
22:22:34 03/12/12,35,36,36,32,,,27,48,7,4789.02,,28,46,6,4789.02,,30,50,2,4789.02,,28,46,4,4789.02,
22:22:44 03/12/12,35,37,52,35,,,27,48,5,4789.02,,28,46,6,4789.02,,30,52,5,4789.02,,28,46,3,4789.02,
22:22:54 03/12/12,35,35,35,35,,,27,48,2,4789.02,,28,46,1,4789.02,,30,52,2,4789.02,,28,46,1,4789.02,
22:23:04 03/12/12,31,32,34,32,,,27,51,2,4789.02,,28,48,13,4789.02,,30,52,14,4789.02,,28,46,0,4789.02,
22:23:14 03/12/12,32,33,34,32,,,27,51,1,4789.02,,28,48,0,4789.02,,30,52,13,4789.02,,28,46,0,4789.02,
22:23:24 03/12/12,31,32,35,31,,,27,51,1,4789.02,,28,48,1,4789.02,,30,52,1,4789.02,,28,46,0,4789.02,
22:23:34 03/12/12,34,34,35,34,,,27,51,1,4789.02,,28,48,1,4789.02,,30,52,1,4789.02,,28,46,0,4789.02,
22:23:44 03/12/12,33,33,34,31,,,27,51,0,4789.02,,28,48,0,4789.02,,30,52,2,4789.02,,28,46,0,4789.02,
22:23:54 03/12/12,34,34,34,34,,,27,51,1,4789.02,,28,48,1,4789.02,,30,52,1,4789.02,,28,46,0,4789.02,
22:24:04 03/12/12,35,35,35,35,,,27,51,0,4789.02,,28,48,2,4789.02,,30,52,4,4789.02,,28,46,0,4789.02,
22:24:14 03/12/12,34,34,34,34,,,27,51,6,4789.02,,28,48,1,4789.02,,30,52,7,4789.02,,28,46,0,4789.02,
22:24:24 03/12/12,32,33,35,31,,,27,51,1,4789.02,,28,48,10,4789.02,,30,52,1,4789.02,,28,46,0,4789.02,
22:24:34 03/12/12,32,33,33,32,,,27,51,6,4789.02,,28,48,7,4789.02,,30,52,5,4789.02,,28,46,0,4789.02,
22:24:44 03/12/12,33,34,35,33,,,27,51,4,4789.02,,28,48,0,4789.02,,30,52,1,4789.02,,28,46,0,4789.02,
22:24:54 03/12/12,36,36,36,36,,,27,51,7,1596.34,,28,48,7,4789.02,,30,52,8,4789.02,,28,46,0,4789.02,
22:25:04 03/12/12,35,35,35,35,,,27,51,1,4789.02,,28,48,0,4789.02,,30,52,2,4789.02,,28,46,0,4789.02,
22:25:14 03/12/12,34,35,35,35,,,27,51,1,4789.02,,28,48,1,4789.02,,30,52,1,4789.02,,28,46,0,4789.02,
22:25:24 03/12/12,31,32,34,32,,,27,51,1,4789.02,,28,48,1,4789.02,,30,52,1,4789.02,,28,46,0,4789.02,
22:25:34 03/12/12,33,35,35,32,,,27,51,4,4789.02,,28,48,4,4789.02,,30,52,4,4789.02,,28,46,0,4789.02,
22:25:44 03/12/12,43,35,36,32,,,27,51,3,4789.02,,28,48,2,4789.02,,30,52,7,4789.02,,28,46,3,4789.02,
22:25:54 03/12/12,45,37,36,33,,,27,51,6,4789.02,,28,48,13,4789.02,,30,52,15,4789.02,,28,46,4,4789.02,
22:26:04 03/12/12,32,34,35,32,,,27,51,3,4789.02,,28,48,2,4789.02,,30,52,3,4789.02,,28,46,1,4789.02,
22:26:14 03/12/12,35,34,36,33,,,27,51,5,4789.02,,28,48,3,4789.02,,30,52,3,4789.02,,28,46,4,4789.02,
22:26:24 03/12/12,33,32,35,31,,,27,51,0,4789.02,,28,48,0,4789.02,,30,52,1,4789.02,,28,46,1,4789.02,
22:26:34 03/12/12,34,35,36,34,,,27,51,2,4789.02,,28,52,0,4789.02,,30,55,2,4789.02,,28,54,1,4789.02,
22:26:44 03/12/12,32,33,34,32,,,27,51,7,4789.02,,28,52,0,4789.02,,30,55,2,4789.02,,28,54,2,4789.02,
22:26:54 03/12/12,32,34,35,33,,,27,51,8,4789.02,,28,52,0,4789.02,,30,55,7,4789.02,,28,54,7,4789.02,
22:27:04 03/12/12,34,35,35,32,,,27,51,6,4789.02,,28,52,0,4789.02,,30,55,6,4789.02,,28,54,0,4789.02,
22:27:14 03/12/12,33,36,36,32,,,27,51,4,4789.02,,28,52,5,4789.02,,30,55,4,4789.02,,28,54,2,4789.02,
22:27:24 03/12/12,32,33,35,32,,,27,51,1,4789.02,,28,52,1,4789.02,,30,55,1,4789.02,,28,54,1,4789.02,
22:27:34 03/12/12,35,35,35,35,,,27,51,4,4789.02,,28,52,1,4789.02,,30,55,1,4789.02,,28,54,0,4789.02,
22:27:44 03/12/12,31,33,34,31,,,27,51,0,4789.02,,28,52,10,4789.02,,30,55,10,4789.02,,28,54,2,4789.02,
22:27:54 03/12/12,42,35,53,50,,,27,51,3,4789.02,,28,52,1,4789.02,,30,55,17,4789.02,,28,54,3,4789.02,
22:28:04 03/12/12,35,35,35,34,,,27,51,4,4789.02,,28,52,7,4789.02,,30,55,8,4789.02,,28,54,7,4789.02,
22:28:14 03/12/12,40,40,41,40,,,27,51,18,4789.02,,28,52,0,4789.02,,30,55,23,4789.02,,28,54,0,4789.02,
22:28:24 03/12/12,32,34,35,32,,,27,51,1,4789.02,,28,52,1,4789.02,,30,55,1,4789.02,,28,54,1,4789.02,
22:28:34 03/12/12,33,34,36,32,,,27,51,16,4789.02,,28,52,5,4789.02,,30,55,2,4789.02,,28,54,7,4789.02,
22:28:44 03/12/12,36,36,36,32,,,27,51,5,4789.02,,28,52,4,4789.02,,30,55,5,4789.02,,28,54,1,4789.02,
22:28:54 03/12/12,31,34,34,31,,,27,51,1,4789.02,,28,52,4,4789.02,,30,55,0,4789.02,,28,54,0,4789.02,
22:29:04 03/12/12,32,32,36,31,,,27,51,7,4789.02,,28,52,1,4789.02,,30,55,2,4789.02,,28,54,1,4789.02,
22:29:14 03/12/12,32,33,34,32,,,27,51,1,4789.02,,28,52,0,4789.02,,30,55,0,4789.02,,28,54,0,4789.02,
22:29:24 03/12/12,43,41,41,38,,,27,51,20,4789.02,,28,52,8,4789.02,,30,55,34,4789.02,,28,54,9,4789.02,
22:29:34 03/12/12,33,34,34,32,,,27,51,16,4789.02,,28,52,8,4789.02,,30,55,9,4789.02,,28,54,14,4789.02,
22:29:44 03/12/12,31,33,34,32,,,27,51,20,4789.02,,28,52,18,4789.02,,30,55,1,4789.02,,28,54,0,4789.02,
22:29:54 03/12/12,32,34,35,32,,,27,51,0,4789.02,,28,52,0,4789.02,,30,55,1,4789.02,,28,54,0,4789.02,
22:30:04 03/12/12,33,34,35,34,,,27,51,1,4789.02,,28,52,0,4789.02,,30,55,0,4789.02,,28,54,6,4789.02,
22:30:14 03/12/12,31,34,35,31,,,27,51,10,4789.02,,28,52,12,4789.02,,30,55,6,4789.02,,28,54,6,4789.02,
22:30:24 03/12/12,33,33,34,32,,,27,51,10,4789.02,,28,52,6,4789.02,,30,55,2,4789.02,,28,54,0,4789.02,
22:30:34 03/12/12,34,34,34,34,,,27,51,2,4789.02,,28,52,2,4789.02,,30,55,4,4789.02,,28,54,2,4789.02,
22:30:44 03/12/12,36,36,37,36,,,27,51,6,4789.02,,28,52,10,4789.02,,30,55,6,4789.02,,28,54,0,4789.02,
22:30:54 03/12/12,34,34,34,31,,,27,51,17,4789.02,,28,52,12,4789.02,,30,55,12,4789.02,,28,54,11,4789.02,
22:31:04 03/12/12,34,36,37,34,,,27,51,1,4789.02,,28,52,0,4789.02,,30,55,0,4789.02,,28,54,2,4789.02,
22:31:14 03/12/12,36,36,36,36,,,27,51,3,4789.02,,28,52,4,4789.02,,30,55,5,4789.02,,28,54,1,4789.02,
22:31:24 03/12/12,35,35,35,35,,,27,51,5,4789.02,,28,52,1,4789.02,,30,55,2,4789.02,,28,54,1,4789.02,
22:31:34 03/12/12,31,34,35,33,,,27,51,1,4789.02,,28,52,0,4789.02,,30,55,0,4789.02,,28,54,0,4789.02,
22:31:44 03/12/12,33,34,35,33,,,27,51,4,4789.02,,28,52,3,4789.02,,30,55,3,4789.02,,28,54,3,4789.02,
22:31:54 03/12/12,33,34,36,34,,,27,51,0,4789.02,,28,52,0,4789.02,,30,55,7,4789.02,,28,54,0,4789.02,
22:32:04 03/12/12,35,35,35,35,,,27,51,7,4789.02,,28,52,7,4789.02,,30,55,7,4789.02,,28,54,8,4789.02,
22:32:14 03/12/12,32,32,34,32,,,27,51,1,4789.02,,28,52,0,4789.02,,30,55,0,4789.02,,28,54,2,4789.02,
22:32:24 03/12/12,33,34,36,34,,,27,51,1,4789.02,,28,52,6,4789.02,,30,55,7,4789.02,,28,54,0,4789.02,
22:32:34 03/12/12,31,34,34,32,,,27,51,6,4789.02,,28,52,10,4789.02,,30,55,11,4789.02,,28,54,9,4789.02,
22:32:44 03/12/12,33,33,34,32,,,27,51,3,4789.02,,28,52,4,4789.02,,30,55,4,4789.02,,28,54,3,4789.02,
22:32:54 03/12/12,36,36,36,36,,,27,51,1,4789.02,,28,52,0,4789.02,,30,55,1,4789.02,,28,54,1,4789.02,
22:33:04 03/12/12,34,35,36,33,,,27,51,1,4789.02,,28,52,0,4789.02,,30,55,1,4789.02,,28,54,0,4789.02,
22:33:14 03/12/12,32,32,35,32,,,27,51,0,4789.02,,28,52,1,4789.02,,30,55,2,4789.02,,28,54,0,4789.02,
22:33:24 03/12/12,32,33,34,31,,,27,51,1,4789.02,,28,52,2,4789.02,,30,55,1,4789.02,,28,54,2,4789.02,
22:33:34 03/12/12,32,34,34,33,,,27,51,1,4789.02,,28,52,1,4789.02,,30,55,7,4789.02,,28,54,0,4789.02,
