CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,00:09:36 - February 25 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
00:09:46 02/25/12,25,25,27,25,,,25,31,10,4788.76,,25,31,8,4788.76,,26,35,7,4788.76,,25,31,4,4788.76,
00:09:56 02/25/12,30,30,30,30,,,25,31,6,4788.76,,25,43,12,4788.76,,26,35,12,4788.76,,25,31,9,4788.76,
00:10:06 02/25/12,30,30,30,30,,,25,31,3,4788.76,,24,43,4,4788.76,,26,35,2,4788.76,,25,31,1,4788.76,
00:10:16 02/25/12,25,27,28,26,,,25,32,6,4788.76,,24,43,0,4788.76,,26,35,0,4788.76,,25,33,0,4788.76,
00:10:26 02/25/12,26,26,26,27,,,25,41,1,4788.76,,24,43,0,4788.76,,26,35,6,4788.76,,25,36,1,4788.76,
00:10:36 02/25/12,30,28,31,28,,,25,45,9,4788.76,,24,43,0,4788.76,,26,35,4,4788.76,,25,36,3,4788.76,
00:10:46 02/25/12,33,29,31,31,,,25,45,6,4788.76,,24,43,2,4788.76,,26,35,6,4788.76,,25,36,1,4788.76,
00:10:56 02/25/12,31,31,32,32,,,25,45,7,4788.76,,24,43,5,4788.76,,26,35,1,4788.76,,25,36,1,4788.76,
00:11:06 02/25/12,33,28,30,28,,,25,45,7,4788.76,,24,43,1,4788.76,,26,37,4,4788.76,,25,37,7,4788.76,
00:11:16 02/25/12,32,30,31,29,,,25,45,5,4788.76,,24,43,0,4788.76,,26,39,0,4788.76,,25,37,4,4788.76,
00:11:26 02/25/12,28,26,28,27,,,25,45,3,4788.76,,24,43,0,4788.76,,26,39,1,4788.76,,25,37,1,4788.76,
00:11:36 02/25/12,29,26,28,28,,,25,45,8,4788.76,,24,43,2,4788.76,,26,39,2,4788.76,,25,37,5,4788.76,
00:11:46 02/25/12,31,29,29,29,,,25,45,6,4788.76,,24,43,2,4788.76,,26,39,2,4788.76,,25,37,3,4788.76,
00:11:56 02/25/12,27,26,28,27,,,25,45,1,4788.76,,24,43,1,4788.76,,26,39,2,4788.76,,25,37,0,4788.76,
00:12:06 02/25/12,44,32,30,29,,,25,45,50,4788.76,,24,43,1,4788.76,,26,39,1,4788.76,,25,37,0,4788.76,
00:12:16 02/25/12,28,26,28,27,,,25,46,2,4788.76,,24,43,1,4788.76,,26,41,0,4788.76,,25,37,0,4788.76,
00:12:26 02/25/12,27,26,29,27,,,25,46,0,4788.76,,24,43,0,4788.76,,26,41,0,4788.76,,25,37,0,4788.76,
00:12:36 02/25/12,26,27,28,26,,,25,46,0,4788.76,,24,43,0,4788.76,,26,41,1,4788.76,,25,37,0,4788.76,
00:12:46 02/25/12,30,30,31,31,,,25,46,1,4788.76,,24,43,1,4788.76,,26,41,0,4788.76,,25,37,1,4788.76,
00:12:56 02/25/12,29,29,30,30,,,25,46,0,4788.76,,24,43,1,4788.76,,26,41,3,4788.76,,25,37,0,4788.76,
00:13:06 02/25/12,27,26,28,26,,,25,46,1,4788.76,,24,43,0,4788.76,,26,41,1,4788.76,,25,37,0,4788.76,
00:13:16 02/25/12,30,29,30,30,,,25,46,1,4788.76,,24,43,1,4788.76,,26,41,0,4788.76,,25,37,0,4788.76,
00:13:26 02/25/12,27,26,28,27,,,25,46,0,4788.76,,24,43,0,4788.76,,26,41,0,4788.76,,25,37,0,4788.76,
00:13:36 02/25/12,27,26,28,27,,,25,46,0,4788.76,,24,43,0,4788.76,,26,41,0,4788.76,,25,37,0,4788.76,
00:13:46 02/25/12,27,27,29,28,,,25,46,6,4788.76,,24,43,2,4788.76,,26,41,1,4788.76,,25,37,0,4788.76,
00:13:56 02/25/12,26,26,28,26,,,25,46,3,4788.76,,24,43,0,4788.76,,26,41,7,4788.76,,25,37,0,4788.76,
00:14:06 02/25/12,26,26,28,27,,,25,46,2,4788.76,,24,43,0,4788.76,,26,41,1,4788.76,,25,37,0,4788.76,
00:14:16 02/25/12,26,26,29,26,,,25,46,1,4788.76,,24,43,2,4788.76,,26,41,0,4788.76,,25,37,1,4788.76,
00:14:26 02/25/12,31,31,31,31,,,25,46,1,4788.76,,24,43,0,4788.76,,26,41,0,4788.76,,25,37,0,4788.76,
00:14:36 02/25/12,28,29,29,28,,,25,46,2,4788.76,,24,43,1,4788.76,,26,41,0,4788.76,,25,37,0,4788.76,
00:14:46 02/25/12,26,26,27,26,,,25,46,1,4788.76,,24,43,3,4788.76,,26,41,0,4788.76,,25,37,0,4788.76,
00:14:56 02/25/12,25,25,27,27,,,25,46,0,4788.76,,24,43,0,4788.76,,26,41,0,4788.76,,25,37,0,4788.76,
00:15:06 02/25/12,43,31,32,30,,,25,46,21,4788.76,,24,43,2,4788.76,,26,41,8,4788.76,,25,37,3,4788.76,
00:15:16 02/25/12,29,28,30,29,,,25,46,10,4788.76,,24,43,2,4788.76,,26,41,4,4788.76,,25,37,6,4788.76,
00:15:26 02/25/12,33,31,32,32,,,25,46,8,4788.76,,24,43,1,4788.76,,26,41,6,4788.76,,25,37,1,4788.76,
00:15:36 02/25/12,33,28,30,32,,,25,46,5,4788.76,,24,43,0,4788.76,,26,41,2,4788.76,,25,37,5,4788.76,
00:15:46 02/25/12,32,29,31,31,,,25,46,7,4788.76,,24,43,1,4788.76,,26,42,9,4788.76,,25,37,2,4788.76,
00:15:56 02/25/12,31,29,31,32,,,25,46,8,4788.76,,24,43,0,4788.76,,26,42,8,4788.76,,25,37,2,4788.76,
00:16:06 02/25/12,34,32,34,32,,,25,46,10,4788.76,,24,43,1,4788.76,,26,42,3,4788.76,,25,37,4,4788.76,
