CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,21:37:26 - August 29 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
21:37:36 08/29/12,31,31,34,31,,,31,36,7,4788.98,,31,36,0,4788.98,,32,38,3,4788.98,,31,39,1,4788.98,
21:37:46 08/29/12,31,32,34,32,,,30,36,4,4788.98,,31,36,0,4788.98,,32,43,1,4788.98,,31,39,0,4788.98,
21:37:56 08/29/12,47,36,36,32,,,30,47,13,4788.98,,31,36,10,4788.98,,32,43,2,4788.98,,31,39,3,4788.98,
21:38:06 08/29/12,41,34,35,32,,,30,47,0,4788.98,,31,41,3,4788.98,,32,43,0,4788.98,,30,47,1,4788.98,
21:38:16 08/29/12,31,33,34,32,,,30,49,0,4788.98,,31,43,0,4788.98,,32,43,0,4788.98,,30,47,0,4788.98,
21:38:26 08/29/12,33,34,35,32,,,30,49,0,4788.98,,31,43,0,4788.98,,32,43,2,4788.98,,30,47,1,4788.98,
21:38:36 08/29/12,32,32,34,31,,,30,49,3,4788.98,,30,43,0,4788.98,,32,43,5,4788.98,,30,47,0,4788.98,
21:38:46 08/29/12,36,42,38,35,,,30,49,13,4788.98,,30,43,7,4788.98,,32,46,6,4788.98,,30,47,14,4788.98,
21:38:56 08/29/12,34,32,33,32,,,30,49,8,4788.98,,30,43,0,4788.98,,32,46,7,4788.98,,30,47,1,4788.98,
21:39:06 08/29/12,38,43,37,33,,,30,49,10,4788.98,,30,43,4,4788.98,,32,46,4,4788.98,,30,47,5,4788.98,
21:39:16 08/29/12,36,36,36,35,,,30,49,2,4788.98,,30,43,1,4788.98,,32,46,7,4788.98,,30,47,3,4788.98,
21:39:27 08/29/12,33,33,35,32,,,30,49,2,4788.98,,30,43,1,4788.98,,32,46,3,4788.98,,30,47,0,4788.98,
21:39:37 08/29/12,36,34,36,34,,,30,49,1,4788.98,,30,43,1,4788.98,,32,46,4,4788.98,,30,47,1,4788.98,
21:39:47 08/29/12,38,38,39,38,,,30,49,3,4788.98,,30,43,1,4788.98,,32,46,5,4788.98,,30,47,1,4788.98,
21:39:57 08/29/12,33,34,35,32,,,30,49,1,4788.98,,30,43,1,4788.98,,32,46,1,4788.98,,30,47,0,4788.98,
