CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,19:57:57 - November 12 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
19:58:07 11/12/12,24,25,27,25,,,24,36,2,4789.09,,24,41,2,4789.09,,27,40,1,4789.09,,25,31,3,4789.09,
19:58:17 11/12/12,24,24,26,25,,,24,36,4,4789.09,,24,41,1,4789.09,,26,40,4,4789.09,,25,31,1,4789.09,
19:58:27 11/12/12,28,28,28,28,,,24,36,1,4789.09,,24,41,0,4789.09,,26,40,0,4789.09,,25,40,0,4789.09,
19:58:37 11/12/12,29,29,29,29,,,24,36,0,4789.09,,24,41,1,4789.09,,26,43,2,4789.09,,25,40,1,4789.09,
19:58:47 11/12/12,24,25,27,27,,,24,36,4,4789.09,,24,41,1,4789.09,,26,43,1,4789.09,,25,44,0,4789.09,
19:58:57 11/12/12,28,28,28,28,,,24,36,1,4789.09,,24,41,1,4789.09,,26,43,4,4789.09,,25,44,1,4789.09,
19:59:07 11/12/12,24,24,27,26,,,24,36,3,4789.09,,24,41,0,4789.09,,26,43,0,4789.09,,24,44,0,4789.09,
19:59:17 11/12/12,28,28,28,28,,,24,36,0,4789.09,,24,41,0,4789.09,,26,43,1,4789.09,,24,44,1,4789.09,
19:59:27 11/12/12,25,25,26,24,,,24,36,1,4789.09,,24,41,1,4789.09,,26,43,1,4789.09,,24,44,1,4789.09,
19:59:37 11/12/12,24,25,27,25,,,24,36,0,4789.09,,24,41,0,4789.09,,26,43,0,4789.09,,24,44,0,4789.09,
19:59:47 11/12/12,24,24,28,25,,,24,36,5,4789.09,,24,41,4,4789.09,,26,43,0,4789.09,,24,44,5,4789.09,
19:59:57 11/12/12,30,30,30,30,,,24,36,5,4789.09,,24,41,11,4789.09,,26,43,3,4789.09,,24,44,4,4789.09,
20:00:07 11/12/12,25,30,32,30,,,24,36,1,4789.09,,24,41,2,4789.09,,26,43,0,4789.09,,24,44,1,4789.09,
20:00:17 11/12/12,30,30,30,30,,,24,36,1,4789.09,,24,41,1,4789.09,,26,43,1,4789.09,,24,44,7,4789.09,
20:00:27 11/12/12,29,29,30,29,,,24,36,8,4789.09,,24,41,4,4789.09,,26,43,0,4789.09,,24,44,4,4789.09,
20:00:37 11/12/12,29,29,29,29,,,24,36,2,4789.09,,24,41,3,4789.09,,26,43,9,4789.09,,24,44,3,4789.09,
20:00:47 11/12/12,25,31,28,27,,,24,36,0,4789.09,,24,41,0,4789.09,,26,43,0,4789.09,,24,44,0,4789.09,
20:00:57 11/12/12,25,25,28,26,,,24,36,6,4789.09,,24,41,7,4789.09,,26,43,6,4789.09,,24,44,6,4789.09,
20:01:07 11/12/12,27,27,30,27,,,24,36,11,4789.09,,24,41,7,4789.09,,26,43,15,4789.09,,24,44,12,4789.09,
20:01:17 11/12/12,25,27,27,26,,,24,36,7,4789.09,,24,41,0,4789.09,,26,44,4,4789.09,,24,44,0,4789.09,
20:01:27 11/12/12,30,30,30,30,,,24,36,1,4789.09,,24,41,1,4789.09,,26,44,0,4789.09,,24,44,1,4789.09,
20:01:37 11/12/12,26,31,30,27,,,24,36,0,4789.09,,24,41,4,4789.09,,26,44,0,4789.09,,24,44,0,4789.09,
20:01:47 11/12/12,26,27,30,29,,,24,36,5,4789.09,,24,41,4,4789.09,,26,44,1,4789.09,,24,44,3,4789.09,
20:01:57 11/12/12,26,27,29,27,,,24,36,3,4789.09,,24,41,1,4789.09,,26,44,0,4789.09,,24,44,1,4789.09,
20:02:07 11/12/12,32,32,34,31,,,24,36,3,4789.09,,24,41,8,4789.09,,26,44,2,4789.09,,24,44,2,4789.09,
20:02:17 11/12/12,25,25,28,26,,,24,36,10,4789.09,,24,41,6,4789.09,,26,44,0,4789.09,,24,44,1,4789.09,
20:02:27 11/12/12,25,26,30,28,,,24,36,9,4789.09,,24,41,2,4789.09,,26,44,11,4789.09,,24,44,10,4789.09,
20:02:37 11/12/12,30,30,30,30,,,24,36,0,4789.09,,24,41,0,4789.09,,26,44,0,4789.09,,24,44,0,4789.09,
20:02:47 11/12/12,30,30,30,30,,,24,36,2,4789.09,,24,41,8,4789.09,,26,44,1,4789.09,,24,44,1,4789.09,
20:02:57 11/12/12,30,30,30,30,,,24,36,5,4789.09,,24,41,2,4789.09,,26,44,2,4789.09,,24,44,1,4789.09,
20:03:07 11/12/12,26,27,30,27,,,24,36,2,4789.09,,24,41,0,4789.09,,26,44,1,4789.09,,24,44,0,4789.09,
