CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,09:54:23 - April 28 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
09:54:33 04/28/12,29,29,26,27,,,27,43,0,4789.47,,25,40,1,4789.47,,26,36,0,4789.47,,27,35,0,4789.47,
09:54:43 04/28/12,29,29,29,29,,,24,43,0,4789.47,,24,40,4,4789.47,,26,36,0,4789.47,,25,35,0,4789.47,
09:54:53 04/28/12,25,25,30,27,,,24,43,6,4789.47,,24,40,0,4789.47,,26,36,0,4789.47,,25,35,0,4789.47,
09:55:03 04/28/12,25,27,28,26,,,24,43,15,4789.47,,24,40,14,4789.47,,25,36,12,4789.47,,25,35,0,4789.47,
09:55:13 04/28/12,31,28,28,28,,,24,43,4,4789.47,,24,40,3,4789.47,,25,36,2,4789.47,,25,35,3,4789.47,
09:55:23 04/28/12,30,32,33,29,,,24,43,5,4789.47,,24,43,2,4789.47,,25,36,2,4789.47,,25,35,3,4789.47,
09:55:33 04/28/12,26,26,28,28,,,24,43,0,4789.47,,24,43,3,4789.47,,25,36,0,4789.47,,25,35,1,4789.47,
09:55:43 04/28/12,25,26,28,27,,,24,43,0,4789.47,,24,43,0,4789.47,,25,36,0,4789.47,,25,35,0,4789.47,
09:55:53 04/28/12,39,30,40,31,,,24,43,4,4789.47,,24,43,3,4789.47,,25,40,3,4789.47,,25,35,2,4789.47,
09:56:03 04/28/12,26,26,28,29,,,24,43,0,4789.47,,24,43,0,4789.47,,25,40,0,4789.47,,25,35,0,4789.47,
09:56:13 04/28/12,29,29,29,29,,,24,43,0,4789.47,,24,43,0,4789.47,,25,40,0,4789.47,,25,35,0,4789.47,
09:56:23 04/28/12,30,30,30,30,,,24,43,0,4789.47,,24,43,0,4789.47,,25,40,7,4789.47,,25,35,0,4789.47,
09:56:33 04/28/12,30,30,30,30,,,24,43,0,4789.47,,24,43,0,4789.47,,25,45,0,4789.47,,25,44,0,4789.47,
09:56:43 04/28/12,26,25,28,27,,,24,43,0,4789.47,,24,43,0,4789.47,,25,45,0,4789.47,,25,44,0,4789.47,
09:56:53 04/28/12,29,29,29,29,,,24,43,0,4789.47,,24,43,0,4789.47,,25,45,0,4789.47,,25,44,0,4789.47,
09:57:03 04/28/12,26,26,27,27,,,24,43,0,4789.47,,24,43,0,4789.47,,25,45,0,4789.47,,25,44,0,4789.47,
09:57:13 04/28/12,25,26,28,26,,,24,43,0,4789.47,,24,43,0,4789.47,,25,45,0,4789.47,,25,44,0,4789.47,
09:57:23 04/28/12,26,27,41,29,,,24,43,3,4789.47,,24,43,0,4789.47,,25,45,8,4789.47,,25,44,3,4789.47,
09:57:33 04/28/12,25,25,30,28,,,24,43,1,4789.47,,24,43,0,4789.47,,25,45,1,4789.47,,25,44,0,4789.47,
09:57:43 04/28/12,29,30,36,27,,,24,43,0,4789.47,,24,43,0,4789.47,,25,45,0,4789.47,,25,44,0,4789.47,
09:57:53 04/28/12,27,30,38,31,,,24,43,0,4789.47,,24,43,0,4789.47,,25,45,3,4789.47,,25,44,0,4789.47,
09:58:03 04/28/12,25,26,30,28,,,24,43,0,4789.47,,24,43,0,4789.47,,25,45,2,4789.47,,25,44,0,4789.47,
09:58:13 04/28/12,34,32,33,34,,,24,43,0,4789.47,,24,43,1,4789.47,,25,45,6,4789.47,,25,44,3,4789.47,
09:58:23 04/28/12,25,25,28,26,,,24,43,1,4789.47,,24,43,1,4789.47,,25,45,1,4789.47,,25,44,1,4789.47,
09:58:33 04/28/12,26,26,29,27,,,24,43,1,4789.47,,24,43,1,4789.47,,25,45,1,4789.47,,25,44,1,4789.47,
09:58:43 04/28/12,26,26,29,29,,,24,43,1,4789.47,,24,43,1,4789.47,,25,45,1,4789.47,,25,44,1,4789.47,
09:58:53 04/28/12,30,30,30,30,,,24,43,1,4789.47,,24,43,1,4789.47,,25,45,1,4789.47,,25,44,1,4789.47,
09:59:03 04/28/12,31,31,31,31,,,24,43,1,4789.47,,24,43,1,4789.47,,25,45,3,4789.47,,25,44,1,4789.47,
09:59:13 04/28/12,27,28,30,28,,,24,43,1,4789.47,,24,43,1,4789.47,,25,45,2,4789.47,,25,44,1,4789.47,
09:59:23 04/28/12,27,28,30,27,,,24,43,1,4789.47,,24,43,1,4789.47,,25,45,1,4789.47,,25,44,1,4789.47,
09:59:33 04/28/12,30,30,30,30,,,24,43,0,4789.47,,24,43,0,4789.47,,25,45,0,4789.47,,25,44,0,4789.47,
09:59:43 04/28/12,31,31,31,31,,,24,43,0,4789.47,,24,43,0,4789.47,,25,45,1,4789.47,,25,44,1,4789.47,
09:59:53 04/28/12,30,30,30,30,,,24,43,0,4789.47,,24,43,0,4789.47,,25,45,0,4789.47,,25,44,0,4789.47,
10:00:03 04/28/12,30,30,30,30,,,24,43,0,4789.47,,24,43,0,4789.47,,25,45,0,4789.47,,25,44,0,4789.47,
