CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,20:57:20 - May 21 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
20:57:30 05/21/12,32,30,36,32,,,30,39,13,4788.87,,27,46,5,4788.87,,30,40,11,4788.87,,28,34,6,4788.87,
20:57:40 05/21/12,33,32,37,33,,,30,39,2,4788.87,,27,46,2,4788.87,,30,41,2,4788.87,,28,37,1,4788.87,
20:57:50 05/21/12,33,33,37,32,,,28,39,0,4788.87,,27,46,1,4788.87,,30,45,1,4788.87,,28,37,1,4788.87,
20:58:00 05/21/12,31,31,32,30,,,28,43,14,4788.87,,27,46,2,4788.87,,30,45,7,4788.87,,28,43,6,4788.87,
20:58:10 05/21/12,31,32,34,31,,,28,43,5,4788.87,,27,46,11,4788.87,,30,45,5,4788.87,,28,43,4,4788.87,
20:58:20 05/21/12,31,32,33,31,,,28,43,1,4788.87,,27,46,1,4788.87,,30,45,1,4788.87,,28,43,1,4788.87,
20:58:30 05/21/12,33,32,32,32,,,28,43,5,4788.87,,27,46,8,4788.87,,30,45,2,4788.87,,28,43,0,4788.87,
20:58:40 05/21/12,34,34,34,33,,,28,43,8,4788.87,,27,46,0,4788.87,,30,49,9,4788.87,,28,43,4,4788.87,
20:58:50 05/21/12,33,31,33,32,,,28,43,1,4788.87,,27,46,8,4788.87,,30,49,1,4788.87,,28,43,0,4788.87,
20:59:00 05/21/12,32,42,34,32,,,28,43,10,4788.87,,27,46,1,4788.87,,30,49,1,4788.87,,28,43,6,4788.87,
20:59:10 05/21/12,35,35,35,35,,,28,43,13,4788.87,,27,46,9,4788.87,,30,49,4,4788.87,,28,43,1,4788.87,
20:59:20 05/21/12,34,32,34,32,,,28,43,1,4788.87,,27,48,4,4788.87,,30,49,0,4788.87,,28,48,4,4788.87,
20:59:30 05/21/12,35,35,35,36,,,28,43,17,4788.87,,27,48,5,4788.87,,30,49,3,4788.87,,28,48,1,4788.87,
20:59:40 05/21/12,32,32,35,31,,,28,43,1,4788.87,,27,48,0,4788.87,,30,49,1,4788.87,,28,48,2,4788.87,
20:59:50 05/21/12,34,34,34,34,,,28,46,0,4788.87,,27,48,4,4788.87,,30,49,0,4788.87,,28,48,0,4788.87,
21:00:00 05/21/12,32,31,34,32,,,28,46,2,4788.87,,27,48,3,4788.87,,30,49,1,4788.87,,28,48,3,4788.87,
21:00:10 05/21/12,39,38,42,42,,,28,46,8,4788.87,,27,48,4,4788.87,,30,49,2,4788.87,,28,48,22,4788.87,
21:00:20 05/21/12,35,32,36,32,,,28,46,1,4788.87,,27,48,2,4788.87,,30,49,0,4788.87,,28,48,0,4788.87,
21:00:56 05/21/12,37,44,43,42,,,28,46,96,4788.87,,27,48,96,4788.87,,30,49,96,4788.87,,28,48,96,4788.87,
21:01:06 05/21/12,37,37,43,48,,,28,46,4,4788.87,,27,48,11,4788.87,,30,49,4,4788.87,,28,48,31,4788.87,
21:01:16 05/21/12,37,37,38,37,,,28,46,12,4788.87,,27,48,26,4788.87,,30,49,5,4788.87,,28,48,11,4788.87,
21:01:26 05/21/12,36,36,36,35,,,28,46,7,4788.87,,27,48,7,4788.87,,30,49,4,4788.87,,28,48,2,4788.87,
21:01:36 05/21/12,43,40,42,36,,,28,46,18,4788.87,,27,48,10,4788.87,,30,49,14,4788.87,,28,48,16,4788.87,
21:01:46 05/21/12,44,39,39,39,,,28,50,18,4788.87,,27,50,9,4788.87,,30,54,10,4788.87,,28,48,12,4788.87,
21:01:56 05/21/12,37,39,39,34,,,28,50,12,4788.87,,27,50,3,4788.87,,30,54,7,4788.87,,28,48,7,4788.87,
21:02:06 05/21/12,35,35,36,35,,,28,50,4,4788.87,,27,50,3,4788.87,,30,54,2,4788.87,,28,48,2,4788.87,
21:02:16 05/21/12,41,39,41,46,,,28,50,12,4788.87,,27,50,3,4788.87,,30,54,20,4788.87,,28,48,7,4788.87,
21:02:26 05/21/12,36,34,34,33,,,28,50,4,1596.29,,27,50,3,4788.87,,30,54,1,4788.87,,28,48,1,4788.87,
21:02:36 05/21/12,37,36,37,34,,,28,50,18,4788.87,,27,50,7,4788.87,,30,54,18,4788.87,,28,48,7,4788.87,
21:02:46 05/21/12,40,39,42,44,,,28,50,11,4788.87,,27,50,3,4788.87,,30,54,12,4788.87,,28,48,20,4788.87,
21:02:56 05/21/12,44,47,42,44,,,28,50,34,4788.87,,27,50,17,4788.87,,30,55,9,4788.87,,28,48,21,4788.87,
21:03:06 05/21/12,44,43,43,42,,,28,50,28,4788.87,,27,50,16,4788.87,,30,55,8,4788.87,,28,48,13,4788.87,
21:03:16 05/21/12,40,42,50,42,,,28,50,16,4788.87,,27,50,14,4788.87,,30,55,15,4788.87,,28,48,11,4788.87,
21:03:26 05/21/12,43,44,46,41,,,28,50,18,4788.87,,27,50,18,4788.87,,30,55,7,4788.87,,28,48,14,4788.87,
21:03:36 05/21/12,42,45,47,43,,,28,50,11,4788.87,,27,51,24,4788.87,,30,55,7,4788.87,,28,48,14,4788.87,
21:03:46 05/21/12,41,41,41,36,,,28,54,23,4788.87,,27,51,8,4788.87,,30,55,4,4788.87,,28,48,11,4788.87,
21:03:56 05/21/12,40,40,42,49,,,28,55,12,4788.87,,27,54,5,4788.87,,30,58,13,4788.87,,28,49,23,4788.87,
21:04:06 05/21/12,50,40,42,37,,,28,55,18,4788.87,,27,54,6,4788.87,,30,58,7,4788.87,,28,49,12,4788.87,
21:04:16 05/21/12,40,40,44,50,,,28,56,17,4788.87,,27,54,2,4788.87,,30,58,23,4788.87,,28,52,11,4788.87,
21:04:26 05/21/12,39,40,43,48,,,28,56,15,4788.87,,27,54,6,4788.87,,30,58,28,4788.87,,28,52,12,4788.87,
21:04:37 05/21/12,38,38,38,37,,,28,56,3,4788.87,,27,54,1,4788.87,,30,58,1,4788.87,,28,52,1,1596.29,
21:04:47 05/21/12,37,37,37,34,,,28,56,3,4788.87,,27,54,3,4788.87,,30,58,0,4788.87,,28,52,0,4788.87,
21:04:57 05/21/12,36,36,37,33,,,28,56,0,4788.87,,27,54,0,4788.87,,30,58,2,4788.87,,28,52,0,4788.87,
21:05:07 05/21/12,37,37,37,37,,,28,56,0,4788.87,,27,54,2,4788.87,,30,58,2,4788.87,,28,52,3,4788.87,
21:05:17 05/21/12,35,35,37,34,,,28,56,1,4788.87,,27,54,2,4788.87,,30,58,2,4788.87,,28,52,3,4788.87,
21:05:27 05/21/12,35,34,37,33,,,28,56,1,4788.87,,27,54,0,4788.87,,30,58,1,4788.87,,28,52,0,4788.87,
21:05:37 05/21/12,35,34,35,32,,,28,56,1,4788.87,,27,54,0,4788.87,,30,58,1,4788.87,,28,52,3,4788.87,
