CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,20:17:18 - April 24 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
20:17:28 04/24/12,36,33,36,33,,,33,39,0,4788.83,,33,39,3,4788.83,,35,39,2,4788.83,,32,49,4,4788.83,
20:17:38 04/24/12,35,35,35,35,,,33,39,3,4788.83,,33,39,5,4788.83,,35,39,1,4788.83,,32,49,4,4788.83,
20:17:48 04/24/12,35,35,35,35,,,32,39,0,4788.83,,33,39,0,4788.83,,35,39,15,4788.83,,32,49,1,4788.83,
20:17:58 04/24/12,34,33,35,32,,,32,39,0,4788.83,,31,39,1,4788.83,,34,39,0,4788.83,,32,49,0,4788.83,
20:18:08 04/24/12,32,32,35,32,,,32,39,0,1596.28,,31,39,0,4788.83,,34,39,0,4788.83,,31,49,0,4788.83,
20:18:18 04/24/12,33,34,35,33,,,31,39,1,4788.83,,31,39,2,4788.83,,34,39,2,4788.83,,31,49,1,4788.83,
20:18:28 04/24/12,33,34,36,32,,,31,39,8,4788.83,,31,39,2,4788.83,,34,39,2,4788.83,,31,49,1,4788.83,
20:18:38 04/24/12,36,36,36,36,,,31,39,5,4788.83,,31,39,4,4788.83,,34,53,4,4788.83,,31,49,0,4788.83,
20:18:48 04/24/12,35,34,35,33,,,31,39,2,4788.83,,31,39,1,4788.83,,34,53,2,4788.83,,31,49,0,4788.83,
20:18:58 04/24/12,35,34,36,32,,,31,46,1,4788.83,,31,39,8,4788.83,,34,53,17,4788.83,,31,49,3,4788.83,
20:19:08 04/24/12,35,34,37,33,,,31,46,0,4788.83,,31,39,0,4788.83,,34,53,1,4788.83,,31,49,0,4788.83,
20:19:18 04/24/12,36,36,36,35,,,31,46,2,4788.83,,31,39,1,4788.83,,34,53,1,4788.83,,31,49,0,4788.83,
20:19:28 04/24/12,34,33,36,33,,,31,46,0,4788.83,,31,39,0,4788.83,,34,53,0,4788.83,,31,49,0,4788.83,
20:19:38 04/24/12,35,33,35,32,,,31,46,1,4788.83,,31,39,2,4788.83,,34,53,1,4788.83,,31,49,0,4788.83,
20:19:48 04/24/12,35,34,36,33,,,31,46,1,4788.83,,31,39,1,4788.83,,34,53,1,4788.83,,31,49,1,4788.83,
20:19:58 04/24/12,35,35,38,35,,,31,46,6,4788.83,,31,39,1,4788.83,,34,53,4,4788.83,,31,49,4,4788.83,
20:20:08 04/24/12,35,35,38,34,,,31,46,8,4788.83,,31,40,4,4788.83,,34,53,7,4788.83,,31,49,14,4788.83,
20:20:18 04/24/12,36,36,36,36,,,31,46,0,4788.83,,31,47,1,4788.83,,34,53,1,4788.83,,31,49,0,4788.83,
20:20:28 04/24/12,35,35,36,35,,,31,46,1,4788.83,,31,47,5,4788.83,,34,53,1,4788.83,,31,49,0,4788.83,
20:20:38 04/24/12,35,35,36,35,,,31,46,2,4788.83,,31,47,1,4788.83,,34,53,1,4788.83,,31,49,0,4788.83,
20:20:48 04/24/12,33,33,36,32,,,31,46,1,4788.83,,31,47,1,4788.83,,34,53,2,4788.83,,31,49,0,4788.83,
20:20:58 04/24/12,34,34,36,33,,,31,46,2,4788.83,,31,47,1,4788.83,,34,53,1,4788.83,,31,49,0,4788.83,
20:21:08 04/24/12,34,35,36,32,,,31,46,1,4788.83,,31,47,1,4788.83,,34,53,1,4788.83,,31,49,0,4788.83,
20:21:18 04/24/12,34,35,36,34,,,31,46,1,4788.83,,31,47,1,4788.83,,34,53,1,4788.83,,31,49,1,4788.83,
20:21:28 04/24/12,36,36,36,36,,,31,46,1,4788.83,,31,47,1,4788.83,,34,53,1,4788.83,,31,49,0,4788.83,
20:21:38 04/24/12,33,34,35,32,,,31,46,1,4788.83,,31,47,1,4788.83,,34,53,1,4788.83,,31,49,0,4788.83,
20:21:48 04/24/12,35,35,36,32,,,31,46,1,4788.83,,31,47,0,4788.83,,34,53,0,4788.83,,31,49,0,4788.83,
20:21:58 04/24/12,35,34,37,33,,,31,46,1,4788.83,,31,47,1,4788.83,,34,53,1,4788.83,,31,49,0,4788.83,
20:22:08 04/24/12,34,34,36,33,,,31,46,1,4788.83,,31,47,1,4788.83,,34,53,1,4788.83,,31,49,0,4788.83,
20:22:18 04/24/12,35,34,36,34,,,31,46,2,4788.83,,31,47,2,4788.83,,34,53,2,4788.83,,31,49,0,4788.83,
20:22:28 04/24/12,36,35,36,35,,,31,46,1,4788.83,,31,47,1,4788.83,,34,53,1,4788.83,,31,49,0,4788.83,
20:22:38 04/24/12,36,36,36,35,,,31,46,1,4788.83,,31,47,1,4788.83,,34,53,1,4788.83,,31,49,0,4788.83,
20:22:48 04/24/12,40,40,41,39,,,31,46,11,4788.83,,31,47,12,4788.83,,34,53,14,4788.83,,31,49,19,4788.83,
20:22:58 04/24/12,32,35,36,31,,,31,46,1,4788.83,,31,47,1,4788.83,,34,53,1,4788.83,,31,49,0,4788.83,
20:23:08 04/24/12,34,35,37,34,,,31,46,1,4788.83,,31,47,1,4788.83,,34,53,1,4788.83,,31,49,0,4788.83,
20:23:18 04/24/12,35,36,36,34,,,31,46,1,4788.83,,31,47,1,4788.83,,34,53,1,4788.83,,31,49,0,4788.83,
20:23:28 04/24/12,37,37,37,37,,,31,46,4,4788.83,,31,47,4,4788.83,,34,53,4,4788.83,,31,49,1,4788.83,
20:23:38 04/24/12,35,35,38,35,,,31,46,0,4788.83,,31,47,2,4788.83,,34,53,3,4788.83,,31,49,2,4788.83,
20:23:48 04/24/12,37,37,37,37,,,31,46,2,4788.83,,31,47,1,4788.83,,34,53,3,4788.83,,31,49,1,4788.83,
20:23:58 04/24/12,36,34,37,33,,,31,46,1,4788.83,,31,47,0,4788.83,,34,53,2,4788.83,,31,49,0,4788.83,
20:24:08 04/24/12,36,34,38,34,,,31,46,8,4788.83,,31,47,4,4788.83,,34,53,9,4788.83,,31,49,0,4788.83,
20:24:18 04/24/12,35,34,37,34,,,31,46,0,4788.83,,31,47,0,4788.83,,34,53,1,4788.83,,31,49,0,4788.83,
20:24:28 04/24/12,35,34,37,35,,,31,46,0,4788.83,,31,47,0,4788.83,,34,53,0,4788.83,,31,49,0,4788.83,
20:24:38 04/24/12,37,37,38,37,,,31,46,4,4788.83,,31,47,4,4788.83,,34,53,4,4788.83,,31,49,0,4788.83,
20:24:48 04/24/12,34,35,36,34,,,31,46,1,4788.83,,31,47,1,4788.83,,34,53,1,4788.83,,31,49,0,4788.83,
20:24:58 04/24/12,35,35,37,35,,,31,46,2,4788.83,,31,47,1,4788.83,,34,53,0,4788.83,,31,49,0,4788.83,
20:25:08 04/24/12,35,35,38,34,,,31,46,4,4788.83,,31,47,4,4788.83,,34,53,6,4788.83,,31,49,1,4788.83,
20:25:18 04/24/12,36,37,37,36,,,31,46,1,4788.83,,31,47,1,4788.83,,34,53,1,4788.83,,31,49,0,4788.83,
20:25:28 04/24/12,35,35,36,32,,,31,46,0,4788.83,,31,47,0,4788.83,,34,53,1,4788.83,,31,49,0,4788.83,
