CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,22:33:00 - July 31 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
22:33:10 07/31/12,32,31,33,31,,,30,44,2,4789.12,,31,45,7,4789.12,,33,43,0,4789.12,,31,36,1,4789.12,
22:33:20 07/31/12,30,31,39,32,,,30,44,2,4789.12,,30,45,4,4789.12,,32,49,7,4789.12,,31,36,11,4789.12,
22:33:30 07/31/12,34,32,37,35,,,30,44,3,4789.12,,30,45,1,4789.12,,32,49,1,4789.12,,31,36,4,4789.12,
22:33:40 07/31/12,30,33,33,30,,,30,44,0,4789.12,,30,45,1,4789.12,,32,49,15,4789.12,,30,36,0,4789.12,
22:33:51 07/31/12,31,32,32,31,,,29,44,2,4789.12,,30,45,11,4789.12,,32,49,5,4789.12,,30,36,2,4789.12,
22:34:01 07/31/12,30,33,34,32,,,29,44,6,4789.12,,30,50,4,4789.12,,31,49,1,4789.12,,30,36,1,4789.12,
22:34:11 07/31/12,31,31,33,31,,,29,44,1,4789.12,,30,50,6,4789.12,,31,49,1,4789.12,,30,36,1,4789.12,
22:34:21 07/31/12,33,32,33,33,,,29,44,1,4789.12,,30,50,1,4789.12,,31,49,4,4789.12,,30,36,1,4789.12,
22:34:31 07/31/12,33,34,34,32,,,29,44,19,4789.12,,30,50,7,4789.12,,31,49,1,4789.12,,30,36,9,4789.12,
22:34:41 07/31/12,36,38,37,33,,,29,44,2,4789.12,,30,50,14,4789.12,,31,49,1,4789.12,,30,36,0,4789.12,
22:34:51 07/31/12,32,33,34,32,,,29,44,0,4789.12,,30,54,1,4789.12,,31,49,1,4789.12,,30,37,1,4789.12,
22:35:01 07/31/12,37,36,38,34,,,29,44,4,4789.12,,30,54,4,4789.12,,31,49,7,4789.12,,30,37,5,4789.12,
22:35:11 07/31/12,36,40,38,36,,,29,44,9,4789.12,,30,54,15,4789.12,,31,49,4,4789.12,,30,38,8,4789.12,
22:35:21 07/31/12,31,34,34,31,,,29,44,0,4789.12,,30,54,0,4789.12,,31,49,1,4789.12,,30,38,0,4789.12,
22:35:31 07/31/12,32,38,37,33,,,29,44,3,4789.12,,30,54,14,4789.12,,31,49,2,4789.12,,30,38,3,4789.12,
22:35:41 07/31/12,35,35,35,35,,,29,44,3,4789.12,,30,54,2,4789.12,,31,49,0,4789.12,,30,38,0,4789.12,
22:35:51 07/31/12,33,35,35,31,,,29,44,4,4789.12,,30,54,4,4789.12,,31,49,4,4789.12,,30,38,4,4789.12,
22:36:01 07/31/12,35,38,46,36,,,29,44,3,4789.12,,30,54,3,4789.12,,31,49,18,4789.12,,30,38,2,4789.12,
22:36:11 07/31/12,34,35,36,34,,,29,44,0,4789.12,,30,54,0,4789.12,,31,49,0,4789.12,,30,48,0,4789.12,
22:36:21 07/31/12,33,34,35,33,,,29,44,0,4789.12,,30,54,1,4789.12,,31,49,1,4789.12,,30,48,1,4789.12,
22:36:31 07/31/12,33,34,35,32,,,29,44,0,4789.12,,30,54,2,4789.12,,31,49,1,4789.12,,30,48,1,4789.12,
22:36:41 07/31/12,35,35,35,35,,,29,44,0,4789.12,,30,54,0,4789.12,,31,49,1,4789.12,,30,48,1,4789.12,
22:36:51 07/31/12,32,33,34,31,,,29,44,0,4789.12,,30,54,0,4789.12,,31,49,3,4789.12,,30,48,2,4789.12,
22:37:01 07/31/12,32,34,35,32,,,29,44,0,4789.12,,30,54,1,4789.12,,31,49,0,4789.12,,30,48,0,4789.12,
22:37:11 07/31/12,33,34,35,32,,,29,44,1,4789.12,,30,54,3,4789.12,,31,49,1,4789.12,,30,48,2,4789.12,
22:37:21 07/31/12,34,34,35,33,,,29,44,1,4789.12,,30,54,1,4789.12,,31,49,1,4789.12,,30,48,1,4789.12,
22:37:31 07/31/12,32,33,36,33,,,29,44,1,4789.12,,30,54,1,4789.12,,31,49,2,4789.12,,30,48,1,4789.12,
22:37:41 07/31/12,35,35,36,34,,,29,44,2,4789.12,,30,54,7,4789.12,,31,49,2,4789.12,,30,48,0,4789.12,
22:37:51 07/31/12,36,36,36,36,,,29,44,4,4789.12,,30,54,8,4789.12,,31,49,3,4789.12,,30,48,4,4789.12,
22:38:01 07/31/12,34,35,36,34,,,29,46,10,4789.12,,30,54,21,4789.12,,31,49,13,4789.12,,30,48,6,4789.12,
22:38:11 07/31/12,32,34,36,33,,,29,46,0,4789.12,,30,54,1,4789.12,,31,49,1,4789.12,,30,48,0,4789.12,
22:38:21 07/31/12,32,35,35,33,,,29,46,12,4789.12,,30,54,1,4789.12,,31,49,11,4789.12,,30,48,13,4789.12,
22:38:31 07/31/12,33,34,35,33,,,29,46,0,4789.12,,30,54,0,4789.12,,31,49,0,4789.12,,30,48,0,4789.12,
22:38:41 07/31/12,34,38,37,34,,,29,46,1,4789.12,,30,54,0,4789.12,,31,49,0,4789.12,,30,48,3,4789.12,
22:38:51 07/31/12,35,36,36,35,,,29,46,6,4789.12,,30,54,7,4789.12,,31,49,7,4789.12,,30,48,7,4789.12,
22:39:01 07/31/12,36,38,38,36,,,29,46,7,4789.12,,30,54,0,4789.12,,31,49,3,4789.12,,30,48,4,4789.12,
22:39:11 07/31/12,36,36,36,36,,,29,46,2,4789.12,,30,54,0,4789.12,,31,49,5,4789.12,,30,48,1,4789.12,
22:39:21 07/31/12,33,34,35,32,,,29,46,1,4789.12,,30,54,1,4789.12,,31,49,1,4789.12,,30,48,1,4789.12,
22:39:31 07/31/12,33,34,35,33,,,29,46,7,4789.12,,30,54,1,4789.12,,31,49,1,4789.12,,30,48,5,4789.12,
22:39:41 07/31/12,32,35,35,32,,,29,46,7,4789.12,,30,54,13,4789.12,,31,49,1,4789.12,,30,48,4,4789.12,
22:39:51 07/31/12,35,35,35,35,,,29,46,1,4789.12,,30,54,1,4789.12,,31,49,1,4789.12,,30,48,2,4789.12,
22:40:01 07/31/12,33,34,35,34,,,29,46,2,4789.12,,30,54,1,4789.12,,31,49,0,4789.12,,30,48,1,4789.12,
22:40:11 07/31/12,35,35,35,35,,,29,46,2,4789.12,,30,54,2,4789.12,,31,49,2,4789.12,,30,48,2,4789.12,
22:40:21 07/31/12,36,36,36,36,,,29,46,0,4789.12,,30,54,0,4789.12,,31,49,1,4789.12,,30,48,0,4789.12,
22:40:31 07/31/12,35,35,35,32,,,29,46,2,4789.12,,30,54,1,4789.12,,31,49,0,4789.12,,30,48,1,4789.12,
22:40:41 07/31/12,34,35,37,34,,,29,46,1,4789.12,,30,54,1,4789.12,,31,49,5,4789.12,,30,48,0,4789.12,
22:40:51 07/31/12,38,44,42,41,,,29,46,4,4789.12,,30,54,11,4789.12,,31,49,8,4789.12,,30,48,13,4789.12,
22:41:01 07/31/12,34,34,35,33,,,29,46,1,4789.12,,30,54,1,4789.12,,31,49,1,4789.12,,30,48,1,4789.12,
22:41:11 07/31/12,34,36,36,33,,,29,46,1,4789.12,,30,54,2,4789.12,,31,49,1,4789.12,,30,48,1,4789.12,
22:41:21 07/31/12,35,36,38,34,,,29,46,7,4789.12,,30,54,8,4789.12,,31,49,3,4789.12,,30,48,6,4789.12,
22:41:31 07/31/12,37,37,37,37,,,29,46,0,4789.12,,30,54,4,4789.12,,31,49,0,4789.12,,30,48,5,4789.12,
22:41:41 07/31/12,32,34,36,33,,,29,46,4,4789.12,,30,54,4,4789.12,,31,49,5,4789.12,,30,48,4,4789.12,
22:41:51 07/31/12,35,36,37,33,,,29,46,1,4789.12,,30,54,1,4789.12,,31,49,1,4789.12,,30,48,1,4789.12,
22:42:01 07/31/12,36,36,36,36,,,29,46,4,4789.12,,30,54,6,4789.12,,31,49,1,4789.12,,30,48,7,4789.12,
22:42:11 07/31/12,34,36,35,33,,,29,46,1,4789.12,,30,54,1,4789.12,,31,49,1,4789.12,,30,48,1,4789.12,
22:42:21 07/31/12,33,34,35,34,,,29,46,1,1596.37,,30,54,1,4789.12,,31,49,1,4789.12,,30,48,1,4789.12,
22:42:31 07/31/12,35,33,37,33,,,29,46,6,4789.12,,30,54,1,4789.12,,31,49,1,4789.12,,30,48,1,4789.12,
22:42:41 07/31/12,33,36,36,34,,,29,46,2,4789.12,,30,54,1,4789.12,,31,49,2,4789.12,,30,48,1,4789.12,
22:42:51 07/31/12,36,36,36,36,,,29,46,1,4789.12,,30,54,0,4789.12,,31,49,1,4789.12,,30,48,0,4789.12,
22:43:01 07/31/12,33,35,37,33,,,29,46,4,4789.12,,30,54,7,4789.12,,31,49,7,4789.12,,30,48,11,4789.12,
22:43:11 07/31/12,36,35,38,33,,,29,46,1,4789.12,,30,54,3,4789.12,,31,49,0,4789.12,,30,48,1,4789.12,
22:43:21 07/31/12,37,37,37,37,,,29,46,0,4789.12,,30,54,0,4789.12,,31,49,0,4789.12,,30,48,0,4789.12,
22:43:31 07/31/12,33,35,36,33,,,29,46,6,4789.12,,30,54,7,4789.12,,31,49,10,4789.12,,30,48,6,4789.12,
22:43:41 07/31/12,35,36,38,34,,,29,46,1,4789.12,,30,54,1,4789.12,,31,49,1,4789.12,,30,48,1,4789.12,
22:43:51 07/31/12,36,35,37,34,,,29,46,1,4789.12,,30,54,1,4789.12,,31,49,1,4789.12,,30,48,1,4789.12,
22:44:01 07/31/12,37,37,38,37,,,29,46,0,4789.12,,30,54,0,4789.12,,31,49,0,4789.12,,30,48,0,4789.12,
22:44:11 07/31/12,33,35,37,34,,,29,46,1,4789.12,,30,54,1,4789.12,,31,49,0,4789.12,,30,48,1,4789.12,
22:44:21 07/31/12,35,37,37,36,,,29,46,0,4789.12,,30,54,0,4789.12,,31,49,0,4789.12,,30,48,0,4789.12,
22:44:31 07/31/12,35,36,38,36,,,29,46,0,4789.12,,30,54,8,4789.12,,31,49,2,4789.12,,30,48,0,4789.12,
22:44:41 07/31/12,34,36,37,34,,,29,46,1,4789.12,,30,54,2,4789.12,,31,49,1,4789.12,,30,48,1,4789.12,
22:44:51 07/31/12,35,36,38,34,,,29,46,1,4789.12,,30,54,7,4789.12,,31,49,1,4789.12,,30,48,1,4789.12,
22:45:01 07/31/12,37,37,37,37,,,29,46,3,4789.12,,30,54,4,4789.12,,31,49,0,4789.12,,30,48,1,4789.12,
22:45:11 07/31/12,37,37,38,37,,,29,46,1,4789.12,,30,54,2,4789.12,,31,49,4,4789.12,,30,48,2,4789.12,
22:45:21 07/31/12,35,36,36,33,,,29,46,3,4789.12,,30,54,6,4789.12,,31,49,8,4789.12,,30,48,4,4789.12,
22:45:31 07/31/12,36,37,37,36,,,29,46,0,4789.12,,30,54,0,4789.12,,31,49,0,4789.12,,30,48,0,4789.12,
22:45:41 07/31/12,37,36,37,35,,,29,46,0,4789.12,,30,54,0,4789.12,,31,49,0,4789.12,,30,48,0,4789.12,
22:45:51 07/31/12,35,35,37,34,,,29,46,1,4789.12,,30,54,0,4789.12,,31,49,3,4789.12,,30,48,2,4789.12,
22:46:01 07/31/12,36,37,38,36,,,29,46,0,4789.12,,30,54,3,4789.12,,31,49,0,4789.12,,30,48,7,4789.12,
22:46:11 07/31/12,35,37,37,35,,,29,46,10,4789.12,,30,54,3,4789.12,,31,54,5,4789.12,,30,48,3,4789.12,
22:46:21 07/31/12,35,37,37,34,,,29,46,2,1596.37,,30,54,1,4789.12,,31,54,1,4789.12,,30,48,3,4789.12,
22:46:31 07/31/12,35,37,38,34,,,29,46,4,4789.12,,30,54,4,4789.12,,31,54,2,4789.12,,30,48,0,4789.12,
22:46:41 07/31/12,37,37,37,37,,,29,46,10,4789.12,,30,54,4,4789.12,,31,54,3,4789.12,,30,48,4,4789.12,
22:46:51 07/31/12,36,38,38,35,,,29,46,7,4789.12,,30,54,4,4789.12,,31,54,4,4789.12,,30,48,5,4789.12,
22:47:01 07/31/12,34,36,36,35,,,29,46,0,4789.12,,30,54,0,4789.12,,31,54,0,4789.12,,30,48,0,4789.12,
22:47:11 07/31/12,35,37,37,35,,,29,46,2,4789.12,,30,54,6,4789.12,,31,54,0,4789.12,,30,48,2,4789.12,
22:47:21 07/31/12,35,35,37,34,,,29,46,13,4789.12,,30,54,2,4789.12,,31,54,2,4789.12,,30,48,12,4789.12,
22:47:31 07/31/12,36,35,37,34,,,29,46,21,4789.12,,30,54,2,4789.12,,31,54,7,4789.12,,30,48,2,4789.12,
22:47:41 07/31/12,38,38,38,38,,,29,46,1,4789.12,,30,54,1,4789.12,,31,54,0,4789.12,,30,48,2,4789.12,
22:47:51 07/31/12,35,36,38,34,,,29,46,11,4789.12,,30,54,11,4789.12,,31,54,13,4789.12,,30,48,11,4789.12,
22:48:01 07/31/12,40,39,38,35,,,29,46,6,4789.12,,30,54,3,4789.12,,31,54,4,4789.12,,30,48,4,4789.12,
22:48:11 07/31/12,35,36,37,34,,,29,46,1,4789.12,,30,54,1,4789.12,,31,54,3,4789.12,,30,48,1,4789.12,
22:48:21 07/31/12,35,36,37,34,,,29,46,1,4789.12,,30,54,0,4789.12,,31,54,1,4789.12,,30,48,1,4789.12,
22:48:31 07/31/12,36,37,38,34,,,29,46,12,4789.12,,30,54,12,4789.12,,31,54,14,4789.12,,30,48,12,4789.12,
22:48:41 07/31/12,38,38,39,36,,,29,46,5,4789.12,,30,54,2,4789.12,,31,54,1,4789.12,,30,48,1,4789.12,
22:48:51 07/31/12,37,37,37,37,,,29,46,0,4789.12,,30,54,0,4789.12,,31,54,3,4789.12,,30,48,0,4789.12,
22:49:01 07/31/12,35,36,38,34,,,29,46,3,4789.12,,30,54,2,4789.12,,31,54,1,4789.12,,30,48,4,4789.12,
22:49:11 07/31/12,36,36,38,34,,,29,46,0,4789.12,,30,54,4,4789.12,,31,54,4,4789.12,,30,48,3,4789.12,
22:49:21 07/31/12,35,36,37,34,,,29,46,0,4789.12,,30,54,0,4789.12,,31,54,0,4789.12,,30,48,0,4789.12,
22:49:31 07/31/12,37,37,37,37,,,29,46,1,4789.12,,30,54,1,4789.12,,31,54,1,4789.12,,30,48,5,4789.12,
22:49:41 07/31/12,36,35,38,34,,,29,46,1,4789.12,,30,54,0,4789.12,,31,54,6,4789.12,,30,48,1,4789.12,
22:49:51 07/31/12,36,36,37,37,,,29,46,3,4789.12,,30,54,2,4789.12,,31,54,2,4789.12,,30,48,2,4789.12,
22:50:01 07/31/12,37,37,37,37,,,29,46,0,4789.12,,30,54,4,4789.12,,31,54,1,4789.12,,30,48,1,4789.12,
22:50:11 07/31/12,42,48,41,38,,,29,46,11,4789.12,,30,54,28,4789.12,,31,54,0,4789.12,,30,48,0,4789.12,
22:50:21 07/31/12,36,37,37,35,,,29,46,7,4789.12,,30,54,8,4789.12,,31,54,11,4789.12,,30,48,7,4789.12,
22:50:31 07/31/12,37,37,37,37,,,29,46,0,4789.12,,30,54,5,4789.12,,31,54,9,4789.12,,30,48,3,4789.12,
22:50:41 07/31/12,37,37,41,34,,,29,46,2,4789.12,,30,54,4,4789.12,,31,54,2,4789.12,,30,48,2,4789.12,
22:50:51 07/31/12,38,37,38,37,,,29,46,7,4789.12,,30,54,4,4789.12,,31,54,7,4789.12,,30,48,7,4789.12,
