CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,23:56:55 - November 16 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
23:57:05 11/16/12,27,27,30,27,,,26,43,0,4788.74,,27,37,3,4788.74,,29,42,1,4788.74,,27,40,0,4788.74,
23:57:15 11/16/12,25,29,30,28,,,25,43,1,4788.74,,27,37,0,4788.74,,29,42,0,4788.74,,27,40,0,4788.74,
23:57:25 11/16/12,28,30,43,41,,,25,43,9,4788.74,,27,37,1,4788.74,,29,43,4,4788.74,,27,41,29,4788.74,
23:57:35 11/16/12,32,32,32,32,,,25,43,1,4788.74,,27,38,1,4788.74,,29,43,1,4788.74,,27,41,0,4788.74,
23:57:45 11/16/12,32,32,32,32,,,25,43,1,4788.74,,27,38,0,4788.74,,29,43,0,4788.74,,27,41,0,4788.74,
23:57:55 11/16/12,27,28,29,28,,,25,43,2,4788.74,,27,38,1,4788.74,,29,43,1,4788.74,,27,41,0,4788.74,
23:58:05 11/16/12,26,27,29,28,,,25,43,0,4788.74,,27,38,0,4788.74,,29,43,0,4788.74,,27,41,0,4788.74,
23:58:15 11/16/12,31,31,31,31,,,25,43,2,4788.74,,26,38,0,4788.74,,28,43,0,4788.74,,27,41,0,4788.74,
23:58:25 11/16/12,26,26,30,28,,,25,43,0,4788.74,,26,38,0,4788.74,,28,43,0,4788.74,,27,41,0,4788.74,
23:58:35 11/16/12,36,37,39,34,,,25,43,0,4788.74,,26,38,0,4788.74,,28,43,2,4788.74,,27,41,1,4788.74,
