CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,20:38:32 - November 27 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
20:38:42 11/27/12,25,25,28,26,,,25,35,4,4788.94,,25,37,1,4788.94,,27,43,0,4788.94,,25,36,0,4788.94,
20:38:52 11/27/12,25,26,29,27,,,25,35,1,4788.94,,25,37,4,4788.94,,27,43,5,4788.94,,25,36,3,4788.94,
20:39:02 11/27/12,29,29,29,29,,,25,35,4,4788.94,,25,37,4,4788.94,,26,43,3,4788.94,,25,36,5,4788.94,
20:39:12 11/27/12,29,29,29,29,,,25,39,1,4788.94,,25,37,5,4788.94,,26,43,3,4788.94,,25,36,5,4788.94,
20:39:22 11/27/12,25,29,28,27,,,24,39,4,4788.94,,25,37,11,4788.94,,26,43,1,4788.94,,25,36,0,4788.94,
20:39:32 11/27/12,29,30,29,29,,,24,44,6,4788.94,,25,37,8,4788.94,,26,43,2,4788.94,,25,36,2,4788.94,
20:39:42 11/27/12,26,26,27,26,,,24,44,2,4788.94,,25,37,1,4788.94,,26,43,0,4788.94,,25,44,1,4788.94,
20:39:52 11/27/12,28,28,29,29,,,24,44,5,4788.94,,25,37,7,4788.94,,26,43,0,4788.94,,25,44,1,4788.94,
20:40:02 11/27/12,27,29,30,29,,,24,44,8,4788.94,,25,37,4,4788.94,,26,43,3,4788.94,,25,44,6,4788.94,
20:40:13 11/27/12,30,30,35,45,,,24,44,4,4788.94,,25,41,4,4788.94,,26,46,12,4788.94,,25,45,28,4788.94,
20:40:23 11/27/12,29,29,30,30,,,24,44,1,4788.94,,25,41,5,4788.94,,26,46,2,4788.94,,25,45,3,4788.94,
20:40:33 11/27/12,26,27,29,27,,,24,44,2,4788.94,,25,41,0,4788.94,,26,48,0,4788.94,,25,45,0,4788.94,
20:40:43 11/27/12,28,28,30,28,,,24,44,5,4788.94,,25,41,7,4788.94,,26,48,12,4788.94,,25,45,5,4788.94,
20:40:53 11/27/12,27,27,30,27,,,24,44,1,4788.94,,25,41,5,4788.94,,26,48,7,4788.94,,25,45,4,4788.94,
20:41:03 11/27/12,33,34,33,30,,,24,44,9,4788.94,,25,41,2,4788.94,,26,48,1,4788.94,,25,45,1,4788.94,
20:41:13 11/27/12,29,30,31,30,,,24,44,4,4788.94,,25,41,1,4788.94,,26,48,1,4788.94,,25,45,0,4788.94,
20:41:23 11/27/12,27,28,30,29,,,24,44,5,4788.94,,25,41,1,4788.94,,26,48,2,4788.94,,25,45,2,4788.94,
20:41:33 11/27/12,27,27,30,28,,,24,44,1,4788.94,,25,41,0,4788.94,,26,48,1,4788.94,,25,45,5,4788.94,
20:41:43 11/27/12,38,34,34,32,,,24,44,20,4788.94,,25,41,0,4788.94,,26,48,0,4788.94,,25,45,2,4788.94,
20:41:53 11/27/12,36,31,37,35,,,24,44,12,4788.94,,25,41,7,4788.94,,26,48,14,4788.94,,25,45,16,4788.94,
20:42:03 11/27/12,31,31,34,32,,,24,44,31,4788.94,,25,41,4,4788.94,,26,48,2,4788.94,,25,45,8,4788.94,
20:42:13 11/27/12,29,28,31,30,,,24,44,3,4788.94,,25,41,2,4788.94,,26,49,2,4788.94,,25,47,2,4788.94,
20:42:23 11/27/12,40,42,47,38,,,24,44,5,4788.94,,25,43,15,4788.94,,26,51,21,4788.94,,25,47,24,4788.94,
20:42:33 11/27/12,31,31,32,31,,,24,45,2,4788.94,,25,44,2,4788.94,,26,51,3,4788.94,,25,47,1,4788.94,
20:42:43 11/27/12,31,34,43,45,,,24,45,7,4788.94,,25,44,5,4788.94,,26,51,19,4788.94,,25,47,12,4788.94,
20:42:53 11/27/12,33,46,39,42,,,24,45,6,4788.94,,25,46,8,4788.94,,26,51,19,4788.94,,25,47,19,4788.94,
20:43:03 11/27/12,31,34,43,42,,,24,45,7,4788.94,,25,46,6,4788.94,,26,51,32,4788.94,,25,47,9,4788.94,
20:43:13 11/27/12,32,32,32,32,,,24,45,3,4788.94,,25,46,1,4788.94,,26,51,1,4788.94,,25,47,2,4788.94,
20:43:23 11/27/12,28,31,32,31,,,24,45,5,4788.94,,25,46,1,4788.94,,26,51,2,4788.94,,25,47,2,4788.94,
20:43:33 11/27/12,34,34,50,34,,,24,45,6,4788.94,,25,48,8,4788.94,,26,51,24,4788.94,,25,47,14,4788.94,
