CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,21:11:14 - September 25 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
21:11:24 09/25/12,31,31,31,31,,,25,36,0,4788.88,,27,32,8,4788.88,,30,34,9,4788.88,,28,32,2,4788.88,
21:11:34 09/25/12,27,28,31,29,,,25,36,3,4788.88,,27,32,1,4788.88,,29,34,2,4788.88,,28,32,0,4788.88,
21:11:44 09/25/12,29,41,34,31,,,25,36,6,4788.88,,26,41,6,4788.88,,29,34,3,4788.88,,27,33,9,4788.88,
21:11:54 09/25/12,28,32,34,30,,,25,42,1,1596.29,,26,45,9,4788.88,,29,39,1,4788.88,,27,33,1,4788.88,
21:12:04 09/25/12,25,27,30,28,,,25,42,0,4788.88,,26,45,0,4788.88,,29,39,0,4788.88,,27,33,0,4788.88,
21:12:14 09/25/12,27,28,30,28,,,25,42,2,4788.88,,26,45,0,4788.88,,28,39,0,4788.88,,27,33,0,4788.88,
21:12:24 09/25/12,31,31,31,31,,,25,42,3,4788.88,,26,45,0,4788.88,,28,39,0,4788.88,,27,33,0,4788.88,
21:12:34 09/25/12,30,29,32,31,,,25,42,18,4788.88,,26,48,4,4788.88,,28,39,2,4788.88,,27,33,0,4788.88,
21:12:44 09/25/12,28,28,31,29,,,25,42,1,4788.88,,26,48,0,4788.88,,28,39,0,4788.88,,27,33,0,4788.88,
21:12:54 09/25/12,28,28,31,29,,,25,42,0,4788.88,,26,48,2,4788.88,,28,39,6,4788.88,,27,33,4,4788.88,
21:13:04 09/25/12,28,29,32,31,,,25,42,2,4788.88,,26,48,1,4788.88,,28,39,4,4788.88,,27,33,4,4788.88,
21:13:14 09/25/12,29,30,32,31,,,25,42,1,4788.88,,26,48,1,4788.88,,28,39,1,4788.88,,27,34,1,4788.88,
21:13:24 09/25/12,31,29,31,30,,,25,42,3,4788.88,,26,48,4,4788.88,,28,39,8,4788.88,,27,44,8,4788.88,
21:13:34 09/25/12,30,32,33,32,,,25,42,1,4788.88,,26,48,0,4788.88,,28,39,7,4788.88,,27,44,14,4788.88,
21:13:44 09/25/12,28,31,33,30,,,25,42,5,4788.88,,26,48,1,4788.88,,28,39,7,4788.88,,27,44,1,4788.88,
21:13:54 09/25/12,33,35,34,33,,,25,42,6,4788.88,,26,49,22,4788.88,,28,39,0,4788.88,,27,46,8,4788.88,
21:14:04 09/25/12,28,29,31,30,,,25,42,4,4788.88,,26,49,1,4788.88,,28,39,3,4788.88,,27,46,4,4788.88,
21:14:14 09/25/12,30,31,31,31,,,25,42,2,4788.88,,26,49,1,4788.88,,28,48,1,4788.88,,27,46,1,4788.88,
21:14:24 09/25/12,32,32,32,32,,,25,42,7,4788.88,,26,49,6,4788.88,,28,48,1,4788.88,,27,46,0,4788.88,
21:14:34 09/25/12,29,32,32,31,,,25,42,0,4788.88,,26,49,0,4788.88,,28,48,0,4788.88,,27,46,0,4788.88,
21:14:44 09/25/12,29,30,30,29,,,25,42,1,4788.88,,26,49,0,4788.88,,28,48,0,4788.88,,27,46,0,4788.88,
21:14:54 09/25/12,29,30,34,31,,,25,42,1,4788.88,,26,49,7,4788.88,,28,48,0,4788.88,,27,46,1,4788.88,
21:15:04 09/25/12,29,28,31,30,,,25,42,0,4788.88,,26,49,4,4788.88,,28,48,0,4788.88,,27,46,0,4788.88,
21:15:14 09/25/12,30,30,31,30,,,25,42,0,4788.88,,26,49,0,4788.88,,28,48,0,4788.88,,27,46,4,4788.88,
21:15:24 09/25/12,28,30,33,30,,,25,42,1,4788.88,,26,49,1,4788.88,,28,48,0,4788.88,,27,46,0,4788.88,
21:15:34 09/25/12,30,29,32,30,,,25,42,4,4788.88,,26,49,0,4788.88,,28,48,4,4788.88,,27,46,4,4788.88,
21:15:44 09/25/12,31,33,39,45,,,25,42,8,4788.88,,26,49,5,4788.88,,28,48,6,4788.88,,27,46,15,4788.88,
21:15:54 09/25/12,46,36,45,33,,,25,47,21,4788.88,,26,50,5,4788.88,,28,53,10,4788.88,,27,47,28,4788.88,
21:16:04 09/25/12,35,36,38,46,,,25,47,11,4788.88,,26,50,8,4788.88,,28,53,9,4788.88,,27,47,16,4788.88,
21:16:14 09/25/12,30,30,34,32,,,25,47,4,4788.88,,26,50,4,4788.88,,28,53,11,4788.88,,27,47,10,4788.88,
21:16:24 09/25/12,32,34,37,44,,,25,47,10,4788.88,,26,50,0,4788.88,,28,53,7,4788.88,,27,47,8,4788.88,
21:16:34 09/25/12,36,36,41,37,,,25,47,11,4788.88,,26,50,5,4788.88,,28,53,7,4788.88,,27,47,6,4788.88,
21:16:44 09/25/12,32,30,33,31,,,25,47,3,4788.88,,26,50,1,4788.88,,28,53,2,4788.88,,27,47,1,4788.88,
