CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,23:30:05 - July 30 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
23:30:15 07/30/12,33,33,35,32,,,31,43,1,4789.06,,31,48,0,4789.06,,33,48,4,4789.06,,32,44,0,4789.06,
23:30:25 07/30/12,35,35,35,35,,,31,43,3,4789.06,,31,48,0,4789.06,,33,48,11,4789.06,,32,44,14,4789.06,
23:30:35 07/30/12,31,32,34,31,,,31,45,5,4789.06,,31,48,9,4789.06,,33,48,9,4789.06,,31,44,9,4789.06,
23:30:45 07/30/12,34,34,35,34,,,31,45,9,4789.06,,31,49,10,4789.06,,33,48,1,4789.06,,31,44,1,4789.06,
23:30:55 07/30/12,34,44,38,34,,,31,45,2,4789.06,,31,49,13,4789.06,,33,48,2,4789.06,,31,44,2,4789.06,
23:31:05 07/30/12,35,35,35,35,,,31,45,6,4789.06,,31,49,11,4789.06,,33,48,6,4789.06,,31,44,7,4789.06,
23:31:15 07/30/12,33,34,34,32,,,31,45,0,4789.06,,31,49,0,4789.06,,33,48,0,4789.06,,31,44,0,4789.06,
23:31:25 07/30/12,32,34,35,32,,,31,45,0,4789.06,,31,49,0,4789.06,,33,48,0,4789.06,,31,44,0,4789.06,
23:31:35 07/30/12,32,34,36,33,,,31,45,1,4789.06,,31,49,0,4789.06,,33,48,1,4789.06,,31,44,1,4789.06,
23:31:45 07/30/12,35,35,35,35,,,31,45,0,4789.06,,31,49,0,4789.06,,33,48,0,4789.06,,31,44,0,4789.06,
