CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,19:20:47 - August 15 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
19:20:57 08/15/12,32,34,35,33,,,32,46,1,4789.21,,33,45,1,4789.21,,34,39,0,4789.21,,32,42,3,4789.21,
19:21:07 08/15/12,34,34,34,38,,,31,46,1,4789.21,,31,45,5,4789.21,,33,39,2,4789.21,,30,42,0,4789.21,
19:21:17 08/15/12,32,31,34,32,,,31,46,1,4789.21,,31,45,0,4789.21,,33,54,1,4789.21,,30,42,5,4789.21,
19:21:27 08/15/12,33,33,34,32,,,31,46,2,4789.21,,31,45,1,4789.21,,31,54,1,4789.21,,30,42,1,4789.21,
19:21:37 08/15/12,32,32,33,31,,,31,46,1,4789.21,,31,45,1,4789.21,,31,54,1,4789.21,,30,42,1,4789.21,
19:21:47 08/15/12,33,34,34,33,,,31,46,6,4789.21,,31,45,6,4789.21,,31,54,0,4789.21,,30,42,4,4789.21,
19:21:57 08/15/12,32,33,33,32,,,31,46,13,4789.21,,31,45,9,4789.21,,31,54,3,4789.21,,29,42,7,4789.21,
19:22:07 08/15/12,34,34,34,34,,,31,46,0,4789.21,,31,45,0,4789.21,,31,54,0,4789.21,,29,42,0,4789.21,
19:22:17 08/15/12,36,38,38,35,,,31,46,1,4789.21,,31,45,6,4789.21,,31,54,2,4789.21,,29,42,4,4789.21,
19:22:27 08/15/12,31,32,34,30,,,31,46,7,4789.21,,31,45,1,4789.21,,31,54,7,4789.21,,29,42,7,4789.21,
19:22:37 08/15/12,31,31,33,32,,,31,46,0,4789.21,,31,45,2,4789.21,,31,54,2,4789.21,,29,42,2,4789.21,
19:22:47 08/15/12,33,35,35,33,,,31,46,0,4789.21,,31,45,0,4789.21,,31,54,7,4789.21,,29,42,1,4789.21,
19:22:57 08/15/12,34,34,34,34,,,31,46,3,4789.21,,31,45,0,4789.21,,31,54,0,4789.21,,29,42,3,4789.21,
19:23:07 08/15/12,32,32,34,32,,,31,46,7,4789.21,,31,45,7,4789.21,,31,54,7,4789.21,,29,42,0,4789.21,
19:23:17 08/15/12,32,33,35,32,,,31,50,1,4789.21,,31,53,0,4789.21,,31,54,0,4789.21,,29,42,1,4789.21,
19:23:27 08/15/12,38,39,37,36,,,31,50,7,4789.21,,31,53,13,4789.21,,31,54,3,4789.21,,29,42,7,4789.21,
19:23:37 08/15/12,36,39,38,34,,,31,50,8,4789.21,,31,53,7,4789.21,,31,54,2,4789.21,,29,42,3,4789.21,
19:23:47 08/15/12,39,39,41,39,,,31,50,4,4789.21,,31,53,12,4789.21,,31,54,11,4789.21,,29,42,8,4789.21,
19:23:57 08/15/12,35,36,35,33,,,31,50,9,4789.21,,31,53,1,4789.21,,31,54,2,4789.21,,29,45,1,4789.21,
19:24:07 08/15/12,36,40,39,35,,,31,50,3,4789.21,,31,53,15,4789.21,,31,54,3,4789.21,,29,45,6,4789.21,
19:24:17 08/15/12,36,36,36,35,,,31,50,1,4789.21,,31,53,1,4789.21,,31,54,5,4789.21,,29,45,1,4789.21,
19:24:27 08/15/12,35,38,36,33,,,31,51,0,4789.21,,31,53,3,4789.21,,31,54,2,4789.21,,29,45,3,4789.21,
19:24:37 08/15/12,35,36,36,33,,,31,51,9,4789.21,,31,53,7,4789.21,,31,54,1,4789.21,,29,45,1,4789.21,
19:24:47 08/15/12,36,36,36,36,,,31,51,1,4789.21,,31,53,3,4789.21,,31,54,2,4789.21,,29,45,5,4789.21,
19:24:57 08/15/12,32,35,36,32,,,31,51,2,4789.21,,31,53,2,4789.21,,31,54,1,4789.21,,29,45,1,4789.21,
19:25:07 08/15/12,40,42,38,34,,,31,51,3,4789.21,,31,53,2,4789.21,,31,54,0,4789.21,,29,45,1,4789.21,
19:25:17 08/15/12,33,35,36,33,,,31,51,2,4789.21,,31,53,2,4789.21,,31,54,1,4789.21,,29,47,1,4789.21,
19:25:27 08/15/12,34,35,37,32,,,31,51,4,4789.21,,31,53,1,4789.21,,31,54,0,4789.21,,29,47,0,4789.21,
19:25:37 08/15/12,40,40,40,34,,,31,51,30,4789.21,,31,53,4,4789.21,,31,54,3,4789.21,,29,47,5,4789.21,
19:25:47 08/15/12,33,34,35,33,,,31,51,4,4789.21,,31,53,1,4789.21,,31,54,5,4789.21,,29,47,0,4789.21,
19:25:57 08/15/12,36,36,37,36,,,31,51,0,4789.21,,31,53,2,4789.21,,31,54,0,4789.21,,29,47,4,4789.21,
19:26:07 08/15/12,36,36,36,36,,,31,51,6,4789.21,,31,53,4,4789.21,,31,54,0,4789.21,,29,47,2,4789.21,
19:26:17 08/15/12,33,35,35,33,,,31,51,8,4789.21,,31,53,8,4789.21,,31,54,5,4789.21,,29,47,2,4789.21,
19:26:27 08/15/12,34,35,36,34,,,31,51,0,4789.21,,31,53,1,4789.21,,31,54,0,4789.21,,29,47,1,4789.21,
19:26:37 08/15/12,33,35,36,32,,,31,51,7,4789.21,,31,53,0,4789.21,,31,54,7,4789.21,,29,47,7,4789.21,
19:26:47 08/15/12,36,36,36,36,,,31,51,0,4789.21,,31,53,1,4789.21,,31,54,5,4789.21,,29,47,4,4789.21,
19:26:57 08/15/12,37,37,38,37,,,31,51,1,4789.21,,31,53,1,4789.21,,31,54,2,1596.40,,29,47,1,4789.21,
19:27:07 08/15/12,39,39,39,35,,,31,51,17,4789.21,,31,53,12,4789.21,,31,54,5,4789.21,,29,47,5,4789.21,
19:27:17 08/15/12,34,34,36,33,,,31,52,7,4789.21,,31,53,5,4789.21,,31,54,4,4789.21,,29,47,4,4789.21,
19:27:27 08/15/12,35,36,37,31,,,31,52,2,4789.21,,31,53,2,4789.21,,31,54,2,4789.21,,29,47,1,4789.21,
19:27:37 08/15/12,34,35,36,34,,,31,52,0,4789.21,,31,53,2,4789.21,,31,54,0,4789.21,,29,47,4,4789.21,
19:27:47 08/15/12,38,38,38,34,,,31,52,6,4789.21,,31,53,4,4789.21,,31,54,0,4789.21,,29,47,0,4789.21,
19:27:57 08/15/12,37,37,37,35,,,31,52,0,4789.21,,31,53,2,4789.21,,31,54,0,4789.21,,29,47,0,4789.21,
19:28:07 08/15/12,37,37,37,37,,,31,52,13,4789.21,,31,53,2,4789.21,,31,54,18,4789.21,,29,47,18,4789.21,
19:28:17 08/15/12,36,39,38,36,,,31,52,2,4789.21,,31,53,2,4789.21,,31,54,2,4789.21,,29,47,2,4789.21,
19:28:27 08/15/12,35,36,37,32,,,31,52,2,4789.21,,31,53,3,4789.21,,31,54,1,4789.21,,29,47,2,4789.21,
19:28:37 08/15/12,35,35,37,33,,,31,52,3,4789.21,,31,53,3,4789.21,,31,54,2,4789.21,,29,47,0,4789.21,
19:28:47 08/15/12,36,36,37,34,,,31,52,1,4789.21,,31,53,2,4789.21,,31,54,1,4789.21,,29,47,1,4789.21,
19:28:57 08/15/12,36,36,37,34,,,31,52,3,4789.21,,31,53,2,4789.21,,31,54,1,4789.21,,29,47,2,4789.21,
19:29:07 08/15/12,36,38,37,35,,,31,52,6,4789.21,,31,53,1,4789.21,,31,54,8,4789.21,,29,47,3,4789.21,
19:29:17 08/15/12,36,38,36,34,,,31,52,1,4789.21,,31,53,20,4789.21,,31,54,13,4789.21,,29,47,16,4789.21,
19:29:27 08/15/12,36,38,38,35,,,31,52,2,4789.21,,31,53,6,4789.21,,31,54,1,4789.21,,29,47,4,4789.21,
19:29:37 08/15/12,36,36,37,35,,,31,52,1,4789.21,,31,53,0,4789.21,,31,54,1,4789.21,,29,47,4,4789.21,
19:29:47 08/15/12,35,35,37,35,,,31,52,8,4789.21,,31,53,10,4789.21,,31,54,7,4789.21,,29,47,5,4789.21,
19:29:57 08/15/12,37,37,38,34,,,31,52,13,4789.21,,31,53,15,4789.21,,31,54,1,4789.21,,29,47,1,4789.21,
19:30:07 08/15/12,36,37,36,33,,,31,52,1,1596.40,,31,53,1,4789.21,,31,54,1,4789.21,,29,47,1,4789.21,
19:30:17 08/15/12,36,38,38,34,,,31,52,9,4789.21,,31,53,5,4789.21,,31,54,6,4789.21,,29,47,1,4789.21,
19:30:27 08/15/12,37,38,37,37,,,31,52,10,4789.21,,31,53,0,4789.21,,31,54,7,4789.21,,29,47,2,4789.21,
19:30:37 08/15/12,36,37,38,35,,,31,52,0,4789.21,,31,53,1,4789.21,,31,54,0,4789.21,,29,47,0,4789.21,
19:30:47 08/15/12,36,37,38,36,,,31,52,3,4789.21,,31,53,4,4789.21,,31,54,6,4789.21,,29,47,4,4789.21,
19:30:57 08/15/12,35,37,37,34,,,31,52,1,4789.21,,31,53,2,4789.21,,31,54,3,4789.21,,29,47,1,4789.21,
19:31:07 08/15/12,35,36,37,33,,,31,52,0,4789.21,,31,53,0,4789.21,,31,54,16,4789.21,,29,47,0,4789.21,
19:31:17 08/15/12,36,37,37,34,,,31,52,0,4789.21,,31,53,6,4789.21,,31,54,10,4789.21,,29,47,1,4789.21,
19:31:27 08/15/12,42,42,41,37,,,31,52,17,4789.21,,31,53,7,4789.21,,31,54,3,4789.21,,29,47,6,4789.21,
19:31:37 08/15/12,49,53,58,50,,,31,52,42,4789.21,,31,53,40,4789.21,,31,58,59,4789.21,,29,50,41,4789.21,
19:31:47 08/15/12,39,38,39,36,,,31,52,6,4789.21,,31,53,2,4789.21,,31,58,4,4789.21,,29,50,5,4789.21,
19:31:57 08/15/12,37,41,39,36,,,31,52,4,4789.21,,31,53,4,4789.21,,31,58,0,4789.21,,29,50,0,4789.21,
19:32:07 08/15/12,50,46,43,36,,,31,52,10,4789.21,,31,53,27,4789.21,,31,58,4,4789.21,,29,50,1,4789.21,
19:32:17 08/15/12,40,52,42,36,,,31,52,11,4789.21,,31,54,25,4789.21,,31,58,9,4789.21,,29,50,2,4789.21,
19:32:27 08/15/12,36,37,40,35,,,31,52,4,4789.21,,31,54,0,4789.21,,31,58,2,4789.21,,29,50,1,4789.21,
19:32:37 08/15/12,43,49,42,41,,,31,52,29,4789.21,,31,54,10,4789.21,,31,58,4,4789.21,,29,50,11,4789.21,
19:32:47 08/15/12,52,43,42,37,,,31,55,40,4789.21,,31,54,9,4789.21,,31,58,5,4789.21,,29,50,6,4789.21,
19:32:57 08/15/12,50,40,42,41,,,31,56,16,4789.21,,31,54,11,4789.21,,31,58,13,4789.21,,29,50,11,4789.21,
19:33:07 08/15/12,43,45,47,43,,,31,56,26,4789.21,,31,54,18,4789.21,,31,58,7,4789.21,,29,50,9,4789.21,
19:33:17 08/15/12,43,43,49,44,,,31,56,8,4789.21,,31,54,5,4789.21,,31,58,21,4789.21,,29,51,12,4789.21,
19:33:27 08/15/12,42,52,44,48,,,31,56,11,4789.21,,31,54,17,4789.21,,31,58,16,4789.21,,29,53,17,4789.21,
19:33:37 08/15/12,46,41,53,50,,,31,56,3,4789.21,,31,54,2,4789.21,,31,58,17,4789.21,,29,53,28,4789.21,
19:33:47 08/15/12,40,41,54,42,,,31,56,3,4789.21,,31,54,7,4789.21,,31,58,37,4789.21,,29,53,22,4789.21,
19:33:57 08/15/12,41,44,46,50,,,31,56,9,4789.21,,31,55,1,4789.21,,31,58,22,4789.21,,29,53,20,4789.21,
19:34:07 08/15/12,39,41,43,51,,,31,56,2,4789.21,,31,55,11,4789.21,,31,58,8,4789.21,,29,53,20,4789.21,
19:34:17 08/15/12,38,41,44,52,,,31,56,7,4789.21,,31,55,23,4789.21,,31,58,5,4789.21,,29,53,30,4789.21,
19:34:27 08/15/12,38,38,38,38,,,31,56,0,4789.21,,31,55,0,4789.21,,31,58,0,4789.21,,29,53,0,4789.21,
