CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,23:50:21 - September 28 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
23:50:31 09/28/12,28,30,32,30,,,28,41,0,4788.83,,30,36,1,4788.83,,31,39,1,4788.83,,29,35,2,4788.83,
23:50:41 09/28/12,32,32,32,32,,,28,41,7,4788.83,,30,36,0,4788.83,,31,39,6,4788.83,,29,35,6,4788.83,
23:50:51 09/28/12,31,32,47,36,,,28,41,10,4788.83,,28,36,7,4788.83,,31,47,19,4788.83,,29,36,5,4788.83,
23:51:01 09/28/12,33,33,33,33,,,27,41,1,4788.83,,28,46,1,4788.83,,31,47,3,4788.83,,29,44,3,4788.83,
23:51:11 09/28/12,32,32,32,32,,,27,41,4,4788.83,,28,46,4,4788.83,,31,47,1,4788.83,,29,44,5,4788.83,
23:51:21 09/28/12,28,30,34,29,,,27,41,0,4788.83,,28,46,6,4788.83,,31,47,7,4788.83,,29,44,1,4788.83,
23:51:31 09/28/12,33,33,33,33,,,27,41,0,4788.83,,28,46,1,4788.83,,31,47,1,4788.83,,29,44,0,4788.83,
23:51:41 09/28/12,30,31,35,31,,,27,41,0,4788.83,,28,46,5,4788.83,,31,47,3,4788.83,,29,44,0,4788.83,
23:51:51 09/28/12,30,28,33,29,,,27,41,0,4788.83,,28,46,2,4788.83,,31,47,1,4788.83,,29,44,1,4788.83,
23:52:01 09/28/12,29,28,34,29,,,27,41,5,4788.83,,28,46,3,4788.83,,31,47,3,4788.83,,29,44,4,4788.83,
23:52:11 09/28/12,33,33,34,33,,,27,41,0,4788.83,,28,46,0,4788.83,,31,47,0,4788.83,,29,44,0,4788.83,
23:52:21 09/28/12,30,31,34,31,,,27,41,4,4788.83,,28,48,2,4788.83,,31,49,5,4788.83,,29,45,2,4788.83,
23:52:31 09/28/12,30,31,34,30,,,27,41,2,4788.83,,28,48,2,4788.83,,31,49,2,4788.83,,29,45,1,4788.83,
23:52:41 09/28/12,31,31,35,30,,,27,41,2,4788.83,,28,48,9,4788.83,,31,49,7,4788.83,,29,45,0,4788.83,
23:52:51 09/28/12,29,28,33,30,,,27,41,11,4788.83,,28,48,1,4788.83,,31,49,11,4788.83,,29,45,11,4788.83,
23:53:01 09/28/12,29,30,34,31,,,27,41,0,4788.83,,28,48,1,4788.83,,31,49,0,4788.83,,29,45,1,4788.83,
23:53:11 09/28/12,30,30,34,32,,,27,41,4,4788.83,,28,48,5,4788.83,,31,49,1,4788.83,,29,45,1,4788.83,
23:53:21 09/28/12,31,31,34,31,,,27,43,14,4788.83,,28,48,6,4788.83,,31,49,0,4788.83,,29,45,14,4788.83,
23:53:31 09/28/12,32,46,37,32,,,27,43,5,4788.83,,28,48,11,4788.83,,31,49,18,4788.83,,29,45,6,4788.83,
23:53:41 09/28/12,35,35,35,35,,,27,43,2,4788.83,,28,48,2,4788.83,,31,49,2,4788.83,,29,45,8,4788.83,
23:53:51 09/28/12,31,34,36,34,,,27,43,4,4788.83,,28,48,6,4788.83,,31,49,8,4788.83,,29,45,0,4788.83,
23:54:01 09/28/12,30,31,35,32,,,27,43,7,4788.83,,28,48,1,4788.83,,31,49,11,4788.83,,29,45,11,4788.83,
23:54:11 09/28/12,30,30,34,32,,,27,43,17,4788.83,,28,48,0,4788.83,,31,49,1,4788.83,,29,45,17,4788.83,
23:54:21 09/28/12,31,32,35,32,,,27,43,2,4788.83,,28,48,1,4788.83,,31,49,1,4788.83,,29,45,1,4788.83,
23:54:31 09/28/12,30,30,34,32,,,27,43,0,4788.83,,28,48,1,4788.83,,31,49,4,4788.83,,29,45,0,4788.83,
23:54:41 09/28/12,33,34,35,33,,,27,43,1,4788.83,,28,48,11,4788.83,,31,49,9,4788.83,,29,45,8,4788.83,
23:54:51 09/28/12,31,30,35,31,,,27,43,5,4788.83,,28,48,12,4788.83,,31,49,4,4788.83,,29,45,18,4788.83,
23:55:01 09/28/12,32,31,34,33,,,27,43,1,4788.83,,28,48,1,4788.83,,31,49,2,4788.83,,29,45,1,4788.83,
23:55:11 09/28/12,28,31,35,32,,,27,43,7,4788.83,,28,48,7,4788.83,,31,49,7,4788.83,,29,45,7,4788.83,
23:55:21 09/28/12,32,32,35,32,,,27,43,3,4788.83,,28,48,3,4788.83,,31,49,3,4788.83,,29,45,2,4788.83,
23:55:31 09/28/12,31,31,35,32,,,27,43,1,4788.83,,28,48,1,4788.83,,31,49,1,4788.83,,29,45,1,4788.83,
23:55:41 09/28/12,34,35,35,35,,,27,43,1,4788.83,,28,48,0,4788.83,,31,49,1,4788.83,,29,45,0,4788.83,
23:55:51 09/28/12,34,34,34,34,,,27,43,2,4788.83,,28,48,9,4788.83,,31,49,8,4788.83,,29,45,8,4788.83,
23:56:02 09/28/12,31,31,34,31,,,27,43,2,4788.83,,28,48,1,4788.83,,31,49,1,4788.83,,29,45,0,4788.83,
23:56:12 09/28/12,31,32,35,32,,,27,43,1,4788.83,,28,48,1,4788.83,,31,49,1,4788.83,,29,45,1,4788.83,
23:56:22 09/28/12,31,31,34,32,,,27,43,2,4788.83,,28,48,2,4788.83,,31,50,2,4788.83,,29,45,2,4788.83,
23:56:32 09/28/12,31,32,35,32,,,27,43,4,4788.83,,28,48,0,4788.83,,31,50,0,4788.83,,29,45,0,4788.83,
23:56:42 09/28/12,31,31,34,32,,,27,43,7,4788.83,,28,48,0,4788.83,,31,50,0,4788.83,,29,45,0,4788.83,
23:56:52 09/28/12,32,34,35,34,,,27,43,5,4788.83,,28,48,4,4788.83,,31,50,1,4788.83,,29,45,0,4788.83,
23:57:02 09/28/12,31,33,34,31,,,27,43,0,4788.83,,28,48,1,4788.83,,31,50,0,4788.83,,29,45,0,4788.83,
23:57:12 09/28/12,32,32,34,32,,,27,43,1,4788.83,,28,48,1,4788.83,,31,50,1,4788.83,,29,45,2,4788.83,
23:57:22 09/28/12,32,32,33,32,,,27,43,1,4788.83,,28,48,3,4788.83,,31,50,2,4788.83,,29,45,1,4788.83,
23:57:32 09/28/12,35,35,35,35,,,27,43,2,4788.83,,28,48,0,4788.83,,31,50,1,4788.83,,29,45,1,4788.83,
23:57:42 09/28/12,31,31,34,31,,,27,43,1,4788.83,,28,48,0,4788.83,,31,50,1,4788.83,,29,45,0,4788.83,
23:57:52 09/28/12,32,32,34,32,,,27,43,4,4788.83,,28,48,5,4788.83,,31,50,8,4788.83,,29,45,4,4788.83,
23:58:02 09/28/12,33,35,35,34,,,27,43,1,4788.83,,28,48,1,4788.83,,31,50,4,4788.83,,29,45,1,4788.83,
23:58:12 09/28/12,31,33,34,32,,,27,43,11,4788.83,,28,48,5,4788.83,,31,50,6,4788.83,,29,45,13,4788.83,
23:58:22 09/28/12,36,36,36,36,,,27,43,0,4788.83,,28,48,2,4788.83,,31,50,0,4788.83,,29,45,1,4788.83,
23:58:32 09/28/12,35,33,36,34,,,27,43,1,4788.83,,28,48,1,4788.83,,31,50,1,4788.83,,29,45,1,4788.83,
23:58:42 09/28/12,31,33,36,32,,,27,43,7,4788.83,,28,48,5,4788.83,,31,50,0,4788.83,,29,45,1,4788.83,
23:58:52 09/28/12,31,32,35,32,,,27,43,9,4788.83,,28,48,10,4788.83,,31,50,10,4788.83,,29,45,10,4788.83,
23:59:02 09/28/12,37,36,40,35,,,27,43,12,4788.83,,28,48,6,4788.83,,31,50,12,4788.83,,29,45,8,4788.83,
23:59:12 09/28/12,32,32,36,32,,,27,43,1,4788.83,,28,48,0,4788.83,,31,50,0,4788.83,,29,45,1,4788.83,
23:59:22 09/28/12,33,35,36,32,,,27,43,4,4788.83,,28,48,6,4788.83,,31,50,18,4788.83,,29,45,8,4788.83,
23:59:32 09/28/12,34,34,36,32,,,27,43,0,4788.83,,28,48,0,4788.83,,31,50,0,4788.83,,29,45,0,4788.83,
23:59:42 09/28/12,35,37,41,49,,,27,43,5,4788.83,,28,48,7,4788.83,,31,50,6,4788.83,,29,49,9,4788.83,
23:59:52 09/28/12,32,34,36,32,,,27,43,4,4788.83,,28,48,21,4788.83,,31,50,4,4788.83,,29,49,5,4788.83,
00:00:02 09/29/12,31,33,37,32,,,27,43,4,4788.83,,28,48,0,4788.83,,31,50,1,4788.83,,29,49,0,4788.83,
00:00:12 09/29/12,32,31,35,32,,,27,43,4,4788.83,,28,48,8,4788.83,,31,50,9,4788.83,,29,49,8,4788.83,
00:00:22 09/29/12,32,33,36,32,,,27,46,5,4788.83,,28,48,13,4788.83,,31,50,0,4788.83,,29,49,0,4788.83,
00:00:32 09/29/12,36,36,37,36,,,27,46,20,4788.83,,28,48,1,4788.83,,31,50,3,4788.83,,29,49,21,4788.83,
00:00:42 09/29/12,32,33,36,32,,,27,46,3,4788.83,,28,48,3,4788.83,,31,50,5,4788.83,,29,49,3,4788.83,
00:00:52 09/29/12,35,35,35,35,,,27,46,0,4788.83,,28,48,6,4788.83,,31,50,0,4788.83,,29,49,1,4788.83,
00:01:02 09/29/12,36,35,37,33,,,27,46,4,4788.83,,28,48,11,4788.83,,31,50,5,4788.83,,29,49,4,4788.83,
00:01:12 09/29/12,33,33,35,31,,,27,46,1,4788.83,,28,48,1,4788.83,,31,50,1,4788.83,,29,49,1,4788.83,
00:01:22 09/29/12,32,34,35,32,,,27,46,4,4788.83,,28,48,7,4788.83,,31,50,4,4788.83,,29,49,4,4788.83,
00:01:32 09/29/12,33,33,36,32,,,27,46,7,4788.83,,28,48,7,4788.83,,31,50,7,4788.83,,29,49,7,4788.83,
00:01:42 09/29/12,32,32,35,32,,,27,46,1,4788.83,,28,48,6,4788.83,,31,50,0,4788.83,,29,49,0,4788.83,
00:01:52 09/29/12,34,36,37,34,,,27,46,7,4788.83,,28,48,2,4788.83,,31,50,5,4788.83,,29,49,8,4788.83,
00:02:02 09/29/12,36,34,37,33,,,27,46,8,4788.83,,28,48,1,4788.83,,31,50,13,4788.83,,29,49,7,4788.83,
00:02:12 09/29/12,34,35,38,34,,,27,46,5,4788.83,,28,48,1,4788.83,,31,50,6,4788.83,,29,49,1,4788.83,
00:02:22 09/29/12,35,35,36,35,,,27,46,6,4788.83,,28,48,5,4788.83,,31,50,6,4788.83,,29,49,5,4788.83,
00:02:32 09/29/12,36,36,36,36,,,27,46,0,4788.83,,28,48,6,4788.83,,31,50,1,4788.83,,29,49,4,4788.83,
00:02:42 09/29/12,35,35,36,35,,,27,46,7,4788.83,,28,48,11,4788.83,,31,50,0,4788.83,,29,49,7,4788.83,
00:02:52 09/29/12,36,36,36,36,,,27,46,1,4788.83,,28,48,4,4788.83,,31,50,7,4788.83,,29,49,18,4788.83,
00:03:02 09/29/12,35,36,37,33,,,27,46,10,4788.83,,28,48,4,4788.83,,31,50,7,4788.83,,29,49,5,4788.83,
00:03:12 09/29/12,32,33,35,32,,,27,46,3,4788.83,,28,48,3,4788.83,,31,50,4,4788.83,,29,49,3,4788.83,
00:03:22 09/29/12,34,35,36,33,,,27,49,16,4788.83,,28,48,13,4788.83,,31,50,12,4788.83,,29,49,6,4788.83,
00:03:32 09/29/12,36,36,37,36,,,27,49,7,4788.83,,28,48,3,4788.83,,31,50,1,4788.83,,29,49,0,4788.83,
00:03:42 09/29/12,36,37,38,34,,,27,49,4,4788.83,,28,48,0,4788.83,,31,50,17,4788.83,,29,49,5,4788.83,
00:03:52 09/29/12,35,36,37,36,,,27,49,1,4788.83,,28,48,0,4788.83,,31,50,5,4788.83,,29,49,0,4788.83,
00:04:02 09/29/12,32,33,34,31,,,27,49,8,4788.83,,28,48,6,4788.83,,31,50,0,4788.83,,29,49,9,4788.83,
00:04:12 09/29/12,37,37,37,37,,,27,49,2,4788.83,,28,48,17,4788.83,,31,50,17,4788.83,,29,49,20,4788.83,
00:04:22 09/29/12,32,33,34,32,,,27,49,4,4788.83,,28,48,2,4788.83,,31,50,0,4788.83,,29,49,1,4788.83,
00:04:32 09/29/12,32,34,35,32,,,27,49,13,4788.83,,28,48,1,4788.83,,31,50,7,4788.83,,29,49,5,4788.83,
00:04:42 09/29/12,32,33,36,33,,,27,49,8,4788.83,,28,48,0,4788.83,,31,50,8,4788.83,,29,49,6,4788.83,
00:04:52 09/29/12,33,35,36,32,,,27,49,1,4788.83,,28,48,1,4788.83,,31,50,1,4788.83,,29,49,0,4788.83,
00:05:02 09/29/12,32,35,37,32,,,27,49,0,4788.83,,28,48,2,4788.83,,31,50,4,4788.83,,29,49,2,4788.83,
00:05:12 09/29/12,35,34,35,32,,,27,49,10,4788.83,,28,48,10,4788.83,,31,50,11,4788.83,,29,49,7,4788.83,
00:05:22 09/29/12,35,36,38,33,,,27,49,3,4788.83,,28,48,9,4788.83,,31,50,8,4788.83,,29,49,3,4788.83,
00:05:32 09/29/12,34,36,37,33,,,27,49,2,4788.83,,28,48,3,4788.83,,31,50,2,4788.83,,29,49,2,4788.83,
00:05:42 09/29/12,37,37,37,36,,,27,49,5,4788.83,,28,48,5,4788.83,,31,50,5,4788.83,,29,49,0,4788.83,
00:05:52 09/29/12,33,35,37,34,,,27,49,7,4788.83,,28,48,2,4788.83,,31,50,6,4788.83,,29,49,0,4788.83,
00:06:02 09/29/12,34,35,37,33,,,27,49,1,4788.83,,28,48,0,4788.83,,31,50,9,4788.83,,29,49,4,4788.83,
00:06:12 09/29/12,33,35,38,34,,,27,49,1,4788.83,,28,48,3,4788.83,,31,50,2,4788.83,,29,49,0,4788.83,
00:06:22 09/29/12,34,36,38,34,,,27,49,4,4788.83,,28,48,4,4788.83,,31,50,6,4788.83,,29,49,7,4788.83,
00:06:32 09/29/12,34,34,38,33,,,27,49,2,4788.83,,28,48,2,4788.83,,31,50,10,4788.83,,29,49,12,4788.83,
00:06:42 09/29/12,34,34,38,34,,,27,49,3,4788.83,,28,48,3,4788.83,,31,50,9,4788.83,,29,49,3,4788.83,
00:06:52 09/29/12,34,34,37,32,,,27,49,1,4788.83,,28,48,1,4788.83,,31,50,1,4788.83,,29,49,6,4788.83,
00:07:02 09/29/12,32,32,37,33,,,27,49,10,4788.83,,28,48,0,4788.83,,31,50,1,4788.83,,29,49,1,4788.83,
00:07:12 09/29/12,36,36,37,36,,,27,49,0,4788.83,,28,48,0,4788.83,,31,50,1,4788.83,,29,49,4,4788.83,
00:07:22 09/29/12,33,34,36,33,,,27,49,0,4788.83,,28,48,0,4788.83,,31,50,1,4788.83,,29,49,0,4788.83,
00:07:32 09/29/12,33,32,36,33,,,27,49,0,4788.83,,28,48,1,4788.83,,31,50,7,4788.83,,29,49,1,4788.83,
00:07:42 09/29/12,35,38,44,37,,,27,49,5,4788.83,,28,48,15,4788.83,,31,50,2,4788.83,,29,49,5,4788.83,
00:07:52 09/29/12,36,36,37,36,,,27,49,0,4788.83,,28,48,0,4788.83,,31,50,2,4788.83,,29,49,0,4788.83,
00:08:02 09/29/12,35,34,38,32,,,27,49,1,4788.83,,28,48,1,4788.83,,31,50,1,4788.83,,29,49,2,4788.83,
00:08:12 09/29/12,34,34,37,33,,,27,49,3,4788.83,,28,48,0,4788.83,,31,50,0,4788.83,,29,49,0,4788.83,
00:08:22 09/29/12,32,33,37,33,,,27,49,7,4788.83,,28,48,16,4788.83,,31,50,0,4788.83,,29,49,7,4788.83,
00:08:32 09/29/12,36,36,37,36,,,27,49,0,4788.83,,28,48,2,4788.83,,31,50,1,4788.83,,29,49,2,4788.83,
00:08:42 09/29/12,36,36,36,36,,,27,49,6,4788.83,,28,48,0,4788.83,,31,50,3,4788.83,,29,49,3,4788.83,
00:08:52 09/29/12,36,36,36,36,,,27,49,1,4788.83,,28,48,7,4788.83,,31,50,10,4788.83,,29,49,10,4788.83,
00:09:02 09/29/12,33,33,37,32,,,27,49,2,4788.83,,28,48,0,4788.83,,31,50,4,4788.83,,29,49,8,4788.83,
00:09:12 09/29/12,36,36,36,36,,,27,49,1,4788.83,,28,48,1,4788.83,,31,50,1,4788.83,,29,49,1,4788.83,
00:09:22 09/29/12,33,34,36,32,,,27,49,6,4788.83,,28,48,6,4788.83,,31,50,0,4788.83,,29,49,5,4788.83,
00:09:32 09/29/12,34,34,36,32,,,27,49,3,4788.83,,28,48,0,4788.83,,31,50,0,4788.83,,29,49,7,4788.83,
00:09:42 09/29/12,33,33,36,33,,,27,49,0,4788.83,,28,48,1,4788.83,,31,50,7,4788.83,,29,49,1,4788.83,
00:09:52 09/29/12,32,34,37,32,,,27,49,1,4788.83,,28,48,1,4788.83,,31,50,1,4788.83,,29,49,1,4788.83,
00:10:02 09/29/12,36,36,36,36,,,27,49,7,4788.83,,28,48,7,4788.83,,31,50,1,4788.83,,29,49,7,4788.83,
00:10:12 09/29/12,34,35,37,34,,,27,49,13,4788.83,,28,48,1,4788.83,,31,50,16,4788.83,,29,49,13,4788.83,
00:10:22 09/29/12,34,34,38,35,,,27,49,0,4788.83,,28,48,0,4788.83,,31,50,0,4788.83,,29,49,0,4788.83,
00:10:32 09/29/12,32,34,37,33,,,27,49,0,4788.83,,28,48,2,4788.83,,31,50,2,4788.83,,29,49,0,4788.83,
00:10:42 09/29/12,33,33,36,33,,,27,49,0,4788.83,,28,48,0,4788.83,,31,50,0,4788.83,,29,49,0,4788.83,
00:10:52 09/29/12,31,33,38,33,,,27,49,0,4788.83,,28,48,0,4788.83,,31,50,3,4788.83,,29,49,0,4788.83,
00:11:02 09/29/12,33,33,36,33,,,27,49,1,4788.83,,28,48,1,4788.83,,31,50,1,1596.28,,29,49,1,4788.83,
00:11:12 09/29/12,33,34,37,32,,,27,49,6,4788.83,,28,48,6,4788.83,,31,50,6,4788.83,,29,49,6,4788.83,
00:11:22 09/29/12,32,32,36,33,,,27,49,12,4788.83,,28,48,12,4788.83,,31,50,12,4788.83,,29,49,1,4788.83,
