CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,21:49:43 - June 19 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
21:49:53 06/19/12,29,30,32,33,,,29,41,3,4788.98,,29,40,1,4788.98,,31,44,0,4788.98,,29,44,0,4788.98,
21:50:03 06/19/12,31,31,32,31,,,28,41,6,4788.98,,28,40,3,4788.98,,30,44,0,4788.98,,28,44,1,4788.98,
21:50:13 06/19/12,32,32,32,32,,,28,41,1,4788.98,,28,41,6,4788.98,,30,44,5,4788.98,,28,44,0,4788.98,
21:50:23 06/19/12,30,29,33,30,,,28,41,0,4788.98,,28,41,6,4788.98,,30,46,0,4788.98,,28,44,1,4788.98,
21:50:33 06/19/12,30,42,34,31,,,28,41,0,4788.98,,28,42,5,4788.98,,30,46,1,4788.98,,28,44,1,4788.98,
21:50:43 06/19/12,29,29,30,30,,,28,49,0,4788.98,,28,42,0,4788.98,,30,50,0,4788.98,,28,44,0,4788.98,
21:50:53 06/19/12,29,28,31,31,,,28,49,1,4788.98,,28,42,1,4788.98,,30,50,1,4788.98,,28,44,0,4788.98,
21:51:03 06/19/12,32,32,32,32,,,28,49,2,4788.98,,28,42,0,4788.98,,30,50,1,4788.98,,28,44,0,4788.98,
21:51:13 06/19/12,30,29,32,30,,,28,49,0,4788.98,,28,42,0,4788.98,,30,50,0,4788.98,,28,44,0,4788.98,
21:51:23 06/19/12,30,29,32,30,,,28,49,0,4788.98,,28,42,0,4788.98,,30,50,2,4788.98,,28,44,0,4788.98,
21:51:33 06/19/12,32,32,32,32,,,28,49,0,4788.98,,28,42,2,4788.98,,30,50,0,4788.98,,28,44,0,4788.98,
21:51:43 06/19/12,33,33,33,33,,,27,49,0,4788.98,,28,42,3,4788.98,,30,50,3,4788.98,,28,44,0,4788.98,
21:51:53 06/19/12,33,33,33,33,,,27,49,2,4788.98,,28,42,1,4788.98,,30,50,1,4788.98,,28,44,0,4788.98,
21:52:03 06/19/12,30,30,34,30,,,27,49,0,4788.98,,28,42,4,4788.98,,30,50,0,4788.98,,28,44,0,4788.98,
