CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,21:03:52 - February 29 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
21:04:07 02/29/12,27,34,30,26,,,27,28,1,4788.72,,26,34,1,4788.72,,27,30,5,4788.72,,26,32,2,4788.72,
21:04:12 02/29/12,27,26,28,26,,,27,32,0,4788.72,,24,41,10,4788.72,,27,34,0,4788.72,,26,32,0,4788.72,
21:04:22 02/29/12,29,27,29,28,,,27,43,22,4788.72,,24,42,5,4788.72,,26,46,9,4788.72,,25,43,8,4788.72,
21:04:32 02/29/12,30,28,30,29,,,25,43,3,4788.72,,24,42,1,4788.72,,26,46,3,4788.72,,25,43,4,4788.72,
21:04:42 02/29/12,25,25,28,25,,,25,43,5,4788.72,,24,42,5,4788.72,,26,46,5,4788.72,,24,43,5,4788.72,
21:04:52 02/29/12,25,24,26,24,,,25,43,5,4788.72,,24,42,1,4788.72,,26,46,4,4788.72,,24,43,4,4788.72,
21:05:02 02/29/12,31,29,31,30,,,25,43,16,4788.72,,24,42,3,4788.72,,26,46,8,4788.72,,24,43,8,4788.72,
21:05:12 02/29/12,27,26,29,27,,,25,43,4,4788.72,,24,42,4,4788.72,,26,46,1,4788.72,,24,43,0,4788.72,
21:05:22 02/29/12,31,31,31,31,,,25,43,2,4788.72,,24,42,0,4788.72,,26,46,2,4788.72,,24,43,0,4788.72,
21:05:32 02/29/12,28,25,28,26,,,25,43,7,4788.72,,24,42,1,4788.72,,26,46,1,4788.72,,24,43,1,4788.72,
21:05:42 02/29/12,26,26,28,25,,,25,43,0,4788.72,,24,42,0,4788.72,,26,46,0,4788.72,,24,43,0,4788.72,
21:05:52 02/29/12,31,31,31,31,,,25,43,2,4788.72,,24,42,0,4788.72,,26,46,0,4788.72,,24,43,0,4788.72,
21:06:02 02/29/12,28,27,29,36,,,25,43,7,4788.72,,24,42,2,4788.72,,26,46,2,4788.72,,24,43,6,4788.72,
21:06:12 02/29/12,27,26,27,26,,,25,43,3,4788.72,,24,42,0,4788.72,,26,46,0,4788.72,,24,43,3,4788.72,
21:06:22 02/29/12,27,26,28,27,,,25,43,2,4788.72,,24,42,1,4788.72,,26,46,1,4788.72,,24,43,0,4788.72,
21:06:32 02/29/12,27,25,27,27,,,25,43,5,4788.72,,24,42,1,4788.72,,26,46,1,4788.72,,24,43,1,4788.72,
21:06:42 02/29/12,31,31,31,31,,,25,43,5,4788.72,,24,42,0,4788.72,,26,46,0,4788.72,,24,43,0,4788.72,
21:06:52 02/29/12,27,26,27,27,,,25,43,3,4788.72,,24,42,2,4788.72,,26,46,0,4788.72,,24,43,4,4788.72,
21:07:02 02/29/12,31,30,31,30,,,25,43,6,4788.72,,24,42,2,4788.72,,26,46,2,4788.72,,24,43,2,4788.72,
21:07:12 02/29/12,28,26,29,27,,,25,43,7,4788.72,,24,42,2,4788.72,,26,46,2,4788.72,,24,43,0,4788.72,
