CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,21:52:02 - July 16 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
21:52:12 07/16/12,32,32,32,32,,,31,42,0,4788.84,,30,47,1,4788.84,,32,52,0,4788.84,,32,48,1,4788.84,
21:52:22 07/16/12,34,34,34,34,,,31,42,6,4788.84,,30,47,1,4788.84,,31,52,13,4788.84,,32,48,12,4788.84,
21:52:32 07/16/12,41,35,36,33,,,31,42,5,4788.84,,30,47,4,4788.84,,31,52,5,4788.84,,32,48,4,4788.84,
21:52:42 07/16/12,35,35,35,35,,,31,42,0,4788.84,,30,47,2,4788.84,,31,52,1,4788.84,,31,48,1,4788.84,
21:52:52 07/16/12,35,35,35,35,,,31,42,7,4788.84,,30,47,0,4788.84,,31,52,6,4788.84,,31,48,0,4788.84,
21:53:02 07/16/12,32,34,34,34,,,31,42,2,4788.84,,30,47,5,4788.84,,31,52,3,4788.84,,31,48,0,4788.84,
21:53:12 07/16/12,33,33,35,33,,,31,49,1,4788.84,,30,54,2,4788.84,,31,58,1,4788.84,,31,48,1,4788.84,
21:53:22 07/16/12,33,32,34,32,,,31,49,2,4788.84,,30,54,2,4788.84,,31,58,2,4788.84,,31,48,5,4788.84,
21:53:32 07/16/12,33,32,36,31,,,31,49,1,4788.84,,30,54,1,4788.84,,31,58,2,4788.84,,31,48,0,4788.84,
21:53:42 07/16/12,32,33,35,32,,,31,49,3,4788.84,,30,54,3,4788.84,,31,58,4,4788.84,,31,48,3,4788.84,
21:53:52 07/16/12,36,36,36,36,,,31,49,2,4788.84,,30,54,0,4788.84,,31,58,0,4788.84,,31,48,0,4788.84,
