CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,22:14:22 - March 11 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
22:14:32 03/11/12,29,27,33,32,,,28,43,3,4788.76,,26,36,0,4788.76,,28,35,0,4788.76,,27,39,8,4788.76,
22:14:42 03/11/12,31,31,32,31,,,27,43,7,4788.76,,26,39,1,4788.76,,28,38,5,4788.76,,27,39,4,4788.76,
22:14:52 03/11/12,30,30,30,30,,,27,43,2,4788.76,,26,39,1,4788.76,,28,38,6,4788.76,,26,39,5,4788.76,
22:15:02 03/11/12,29,28,30,27,,,27,43,6,4788.76,,26,39,2,4788.76,,28,38,1,4788.76,,26,39,3,4788.76,
22:15:12 03/11/12,28,27,30,28,,,27,43,2,4788.76,,26,39,2,4788.76,,28,43,2,4788.76,,26,39,1,4788.76,
22:15:22 03/11/12,32,30,31,27,,,27,43,2,4788.76,,26,39,10,4788.76,,28,43,2,4788.76,,26,39,3,4788.76,
22:15:32 03/11/12,29,32,28,27,,,27,43,2,4788.76,,26,39,2,4788.76,,28,43,0,4788.76,,26,39,0,4788.76,
22:15:42 03/11/12,30,28,31,29,,,27,43,0,4788.76,,26,39,0,4788.76,,28,43,15,4788.76,,26,39,0,4788.76,
22:15:52 03/11/12,28,27,29,27,,,27,43,5,4788.76,,26,43,4,4788.76,,28,43,4,4788.76,,26,39,9,4788.76,
22:16:02 03/11/12,30,29,31,29,,,27,43,2,4788.76,,26,43,2,4788.76,,28,43,5,4788.76,,26,41,0,4788.76,
22:16:12 03/11/12,29,28,30,28,,,27,43,9,4788.76,,26,43,7,4788.76,,28,43,3,4788.76,,26,41,4,4788.76,
22:16:22 03/11/12,28,27,31,27,,,27,43,0,4788.76,,26,43,0,4788.76,,28,43,2,4788.76,,26,41,7,4788.76,
22:16:32 03/11/12,30,28,31,28,,,27,43,4,4788.76,,26,43,5,4788.76,,28,43,5,4788.76,,26,41,2,4788.76,
22:16:42 03/11/12,28,27,30,27,,,27,43,1,4788.76,,26,43,1,4788.76,,28,43,1,4788.76,,26,41,1,4788.76,
22:16:52 03/11/12,30,29,31,29,,,27,43,14,4788.76,,26,43,7,4788.76,,28,47,15,4788.76,,26,41,2,4788.76,
22:17:02 03/11/12,34,34,36,47,,,27,43,3,4788.76,,26,43,8,4788.76,,28,47,23,4788.76,,26,47,24,4788.76,
22:17:12 03/11/12,28,28,30,28,,,27,43,0,4788.76,,26,43,4,4788.76,,28,47,0,4788.76,,26,47,1,4788.76,
22:17:22 03/11/12,31,31,31,31,,,27,43,1,4788.76,,26,43,0,4788.76,,28,47,0,4788.76,,26,47,0,4788.76,
22:17:32 03/11/12,29,26,30,27,,,27,43,2,4788.76,,26,43,1,4788.76,,28,47,1,4788.76,,26,47,0,4788.76,
22:17:42 03/11/12,30,29,32,30,,,27,43,2,4788.76,,26,43,7,4788.76,,28,47,1,4788.76,,26,47,1,4788.76,
22:17:52 03/11/12,31,28,30,29,,,27,43,17,4788.76,,26,43,15,4788.76,,28,47,21,4788.76,,26,47,20,4788.76,
22:18:02 03/11/12,31,31,31,31,,,27,43,20,4788.76,,26,43,25,4788.76,,28,47,20,4788.76,,26,47,17,4788.76,
22:18:12 03/11/12,28,27,31,28,,,27,43,1,4788.76,,26,43,2,4788.76,,28,47,1,4788.76,,26,47,1,4788.76,
22:18:22 03/11/12,30,27,30,28,,,27,43,2,4788.76,,26,43,2,4788.76,,28,47,1,4788.76,,26,47,1,4788.76,
22:18:32 03/11/12,31,31,31,31,,,27,43,7,4788.76,,26,43,12,4788.76,,28,47,11,4788.76,,26,47,6,4788.76,
22:18:42 03/11/12,29,27,30,27,,,27,43,1,4788.76,,26,43,1,4788.76,,28,47,1,4788.76,,26,47,3,4788.76,
22:18:52 03/11/12,30,28,30,28,,,27,43,1,4788.76,,26,43,1,4788.76,,28,47,1,4788.76,,26,47,2,4788.76,
22:19:02 03/11/12,31,31,31,31,,,27,43,5,4788.76,,26,43,1,4788.76,,28,47,1,4788.76,,26,47,0,4788.76,
22:19:12 03/11/12,28,28,31,29,,,27,43,9,4788.76,,26,43,17,4788.76,,28,47,1,4788.76,,26,47,10,4788.76,
22:19:22 03/11/12,31,32,31,32,,,27,43,2,4788.76,,26,43,3,4788.76,,28,47,0,4788.76,,26,47,1,4788.76,
22:19:32 03/11/12,29,28,30,28,,,27,43,1,4788.76,,26,43,0,4788.76,,28,47,1,4788.76,,26,47,0,4788.76,
22:19:42 03/11/12,31,29,32,30,,,27,43,1,4788.76,,26,43,1,4788.76,,28,47,3,4788.76,,26,47,1,4788.76,
22:19:52 03/11/12,33,32,33,32,,,27,43,2,4788.76,,26,43,17,4788.76,,28,47,4,4788.76,,26,47,0,4788.76,
22:20:02 03/11/12,29,30,30,29,,,27,43,0,4788.76,,26,43,1,4788.76,,28,47,0,4788.76,,26,47,0,4788.76,
22:20:12 03/11/12,30,28,30,28,,,27,43,2,4788.76,,26,43,2,4788.76,,28,47,4,4788.76,,26,47,2,4788.76,
22:20:22 03/11/12,31,31,32,31,,,27,43,3,4788.76,,26,43,4,4788.76,,28,47,3,4788.76,,26,47,3,4788.76,
22:20:32 03/11/12,30,30,32,30,,,27,43,1,4788.76,,26,43,5,4788.76,,28,47,3,4788.76,,26,47,2,4788.76,
