CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,07:23:53 - December 25 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
07:24:03 12/25/12,30,30,30,30,,,26,42,2,4789.03,,27,43,8,4789.03,,29,42,6,4789.03,,29,41,0,4789.03,
07:24:13 12/25/12,26,27,31,29,,,25,42,0,4789.03,,26,43,6,4789.03,,29,42,0,4789.03,,28,41,1,4789.03,
07:24:23 12/25/12,28,28,33,31,,,25,42,7,4789.03,,26,43,15,4789.03,,29,42,6,4789.03,,27,41,3,4789.03,
07:24:33 12/25/12,36,36,31,29,,,25,43,1,4789.03,,26,44,8,4789.03,,29,42,2,4789.03,,27,41,4,4789.03,
07:24:43 12/25/12,25,25,28,27,,,25,46,0,4789.03,,25,44,1,4789.03,,28,42,0,4789.03,,27,41,0,4789.03,
07:24:53 12/25/12,26,27,31,29,,,25,46,11,4789.03,,25,44,8,4789.03,,28,42,9,4789.03,,27,41,1,4789.03,
07:25:03 12/25/12,27,27,29,28,,,24,46,1,4789.03,,25,44,4,4789.03,,28,42,0,4789.03,,27,41,0,4789.03,
07:25:13 12/25/12,26,25,27,26,,,24,46,0,4789.03,,24,44,0,4789.03,,27,42,0,4789.03,,26,41,0,4789.03,
07:25:23 12/25/12,27,26,31,29,,,24,46,6,4789.03,,24,44,7,4789.03,,27,42,1,4789.03,,26,41,4,4789.03,
07:25:33 12/25/12,28,27,30,30,,,24,46,1,4789.03,,24,44,4,4789.03,,27,42,0,4789.03,,26,41,0,4789.03,
07:25:43 12/25/12,29,29,29,29,,,24,46,0,4789.03,,24,44,0,4789.03,,27,42,0,4789.03,,26,41,0,4789.03,
07:25:53 12/25/12,26,25,29,28,,,24,46,0,4789.03,,24,44,5,4789.03,,27,42,1,4789.03,,26,41,1,4789.03,
07:26:03 12/25/12,31,34,33,30,,,24,46,6,4789.03,,24,44,8,4789.03,,27,42,7,4789.03,,26,41,5,4789.03,
