CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,00:58:47 - May 06 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
00:59:01 05/06/12,29,30,30,29,,,28,29,2,4788.88,,30,34,1,4788.88,,30,30,0,4788.88,,29,31,1,4788.88,
00:59:09 05/06/12,33,33,33,33,,,27,35,6,4788.88,,29,34,0,4788.88,,30,34,2,4788.88,,28,34,1,4788.88,
00:59:19 05/06/12,29,30,31,29,,,27,35,4,4788.88,,29,34,4,4788.88,,29,34,3,4788.88,,28,34,2,4788.88,
00:59:29 05/06/12,28,28,31,29,,,27,39,7,4788.88,,28,34,7,4788.88,,29,34,4,4788.88,,28,34,2,4788.88,
00:59:39 05/06/12,28,28,30,30,,,27,39,11,4788.88,,28,34,2,4788.88,,29,34,2,4788.88,,28,34,0,4788.88,
00:59:49 05/06/12,30,30,31,29,,,27,39,2,4788.88,,28,34,2,4788.88,,29,34,4,4788.88,,28,34,2,4788.88,
00:59:59 05/06/12,31,33,33,33,,,27,39,8,4788.88,,28,34,2,4788.88,,29,34,1,4788.88,,28,34,3,4788.88,
01:00:09 05/06/12,31,32,33,31,,,27,39,2,4788.88,,28,45,3,4788.88,,29,35,11,4788.88,,28,34,2,4788.88,
01:00:19 05/06/12,30,30,32,32,,,27,39,0,4788.88,,28,45,0,4788.88,,29,35,0,4788.88,,28,34,0,4788.88,
01:00:29 05/06/12,30,32,32,32,,,27,39,5,4788.88,,28,45,4,4788.88,,29,42,7,4788.88,,28,44,6,4788.88,
01:00:39 05/06/12,30,36,31,32,,,27,39,10,4788.88,,28,45,4,1596.29,,29,42,3,4788.88,,28,44,4,4788.88,
