CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,22:20:10 - July 10 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
22:20:20 07/10/12,40,38,39,36,,,39,51,3,4789.03,,38,48,3,4789.03,,39,53,3,4789.03,,36,46,0,4789.03,
22:20:30 07/10/12,37,38,40,39,,,36,51,6,4789.03,,36,48,0,4789.03,,37,53,2,4789.03,,35,46,20,4789.03,
22:20:40 07/10/12,37,35,37,35,,,36,51,2,4789.03,,35,48,1,4789.03,,37,53,0,4789.03,,35,46,14,4789.03,
22:20:50 07/10/12,41,41,44,40,,,36,51,20,4789.03,,35,51,9,4789.03,,37,53,11,4789.03,,34,46,15,4789.03,
22:21:00 07/10/12,38,38,38,38,,,35,51,0,4789.03,,35,51,0,4789.03,,36,53,1,4789.03,,34,46,0,4789.03,
22:21:10 07/10/12,38,38,38,38,,,35,51,1,4789.03,,35,51,1,4789.03,,36,53,0,4789.03,,34,46,1,4789.03,
22:21:20 07/10/12,37,35,37,34,,,35,51,1,4789.03,,34,51,0,4789.03,,36,53,0,4789.03,,34,46,0,4789.03,
22:21:30 07/10/12,36,36,37,36,,,35,51,10,4789.03,,34,51,2,4789.03,,36,53,0,4789.03,,34,46,3,4789.03,
22:21:40 07/10/12,38,38,38,38,,,35,51,1,4789.03,,34,51,1,4789.03,,36,53,1,4789.03,,34,46,0,4789.03,
22:21:50 07/10/12,37,38,38,36,,,35,51,5,4789.03,,34,51,1,4789.03,,36,53,3,4789.03,,34,46,2,4789.03,
22:22:00 07/10/12,39,39,39,39,,,35,51,1,4789.03,,34,51,4,4789.03,,36,53,0,4789.03,,34,46,0,4789.03,
22:22:10 07/10/12,39,39,51,39,,,35,51,2,4789.03,,34,51,2,4789.03,,36,53,6,4789.03,,34,46,5,4789.03,
22:22:20 07/10/12,39,40,41,40,,,35,51,5,4789.03,,34,51,7,4789.03,,36,54,4,4789.03,,34,46,3,4789.03,
22:22:30 07/10/12,38,38,38,37,,,35,51,0,4789.03,,34,51,0,4789.03,,36,54,0,4789.03,,34,46,0,4789.03,
22:22:40 07/10/12,37,38,38,37,,,35,51,0,4789.03,,34,51,0,4789.03,,36,54,0,4789.03,,33,46,1,4789.03,
22:22:50 07/10/12,38,38,38,38,,,35,51,9,4789.03,,34,51,0,4789.03,,36,54,7,4789.03,,33,46,3,4789.03,
22:23:00 07/10/12,43,42,44,52,,,35,51,17,4789.03,,34,51,5,4789.03,,36,54,17,4789.03,,33,52,23,4789.03,
22:23:10 07/10/12,37,38,50,38,,,35,51,6,4789.03,,34,51,4,4789.03,,36,54,11,4789.03,,33,52,1,4789.03,
22:23:20 07/10/12,36,37,38,34,,,35,51,5,4789.03,,34,51,1,4789.03,,36,54,0,4789.03,,33,52,4,4789.03,
22:23:30 07/10/12,38,38,38,38,,,35,51,1,4789.03,,34,51,3,4789.03,,36,54,1,4789.03,,33,52,0,4789.03,
22:23:40 07/10/12,37,37,38,35,,,35,51,0,4789.03,,34,51,0,4789.03,,35,54,0,4789.03,,33,52,1,4789.03,
22:23:50 07/10/12,36,35,37,35,,,35,51,1,4789.03,,34,51,0,4789.03,,35,54,0,4789.03,,33,52,0,4789.03,
22:24:00 07/10/12,35,36,36,34,,,35,51,0,4789.03,,34,51,0,4789.03,,34,54,0,4789.03,,33,52,0,4789.03,
22:24:10 07/10/12,37,37,37,37,,,35,51,1,4789.03,,34,51,1,4789.03,,34,54,1,4789.03,,33,52,0,4789.03,
22:24:20 07/10/12,36,36,37,35,,,35,51,0,4789.03,,34,51,0,4789.03,,34,54,0,4789.03,,33,52,0,4789.03,
22:24:30 07/10/12,36,35,37,36,,,35,51,0,4789.03,,34,51,0,4789.03,,34,54,0,4789.03,,33,52,1,4789.03,
