CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,23:47:30 - May 31 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
23:47:40 05/31/12,37,37,38,36,,,36,45,1,4788.83,,36,47,2,4788.83,,38,52,1,4788.83,,36,43,1,4788.83,
23:47:50 05/31/12,38,36,38,36,,,36,45,7,4788.83,,36,47,0,4788.83,,38,52,1,4788.83,,35,43,0,4788.83,
23:48:00 05/31/12,39,37,38,35,,,36,45,2,4788.83,,35,47,1,4788.83,,37,52,1,4788.83,,35,43,4,4788.83,
23:48:10 05/31/12,39,39,39,39,,,36,45,3,4788.83,,35,50,0,4788.83,,37,52,2,4788.83,,35,43,0,4788.83,
23:48:20 05/31/12,39,36,38,36,,,36,45,5,4788.83,,35,50,0,4788.83,,37,53,1,4788.83,,35,49,1,4788.83,
23:48:30 05/31/12,40,40,41,38,,,36,50,24,4788.83,,35,50,12,4788.83,,37,59,16,4788.83,,35,50,11,4788.83,
23:48:40 05/31/12,46,46,54,43,,,36,52,10,4788.83,,35,58,22,4788.83,,37,59,8,4788.83,,35,50,2,4788.83,
23:48:50 05/31/12,38,38,38,38,,,36,52,5,4788.83,,35,58,0,4788.83,,37,59,1,4788.83,,35,50,0,4788.83,
23:49:01 05/31/12,54,52,43,49,,,36,54,26,4788.83,,35,58,3,4788.83,,36,59,5,4788.83,,35,54,10,4788.83,
23:49:11 05/31/12,39,39,41,37,,,36,54,1,4788.83,,35,58,1,4788.83,,36,59,1,4788.83,,35,54,1,4788.83,
23:49:21 05/31/12,39,38,40,37,,,36,54,1,4788.83,,35,58,1,4788.83,,36,59,1,4788.83,,35,54,1,1596.28,
23:49:31 05/31/12,41,39,39,39,,,36,54,37,4788.83,,35,58,2,4788.83,,36,59,2,4788.83,,35,54,1,4788.83,
23:49:41 05/31/12,39,40,43,39,,,36,54,1,4788.83,,35,58,2,4788.83,,36,59,1,4788.83,,35,54,1,4788.83,
23:49:51 05/31/12,41,39,42,37,,,36,54,1,4788.83,,35,58,1,4788.83,,36,59,1,4788.83,,35,54,1,4788.83,
23:50:01 05/31/12,41,42,43,40,,,36,54,6,4788.83,,35,58,1,4788.83,,36,59,1,4788.83,,35,54,1,4788.83,
23:50:11 05/31/12,42,42,45,44,,,36,54,1,4788.83,,35,58,1,4788.83,,36,59,1,4788.83,,35,54,1,4788.83,
23:50:21 05/31/12,39,40,43,39,,,36,54,0,4788.83,,35,58,0,4788.83,,36,59,0,4788.83,,35,54,0,4788.83,
23:50:31 05/31/12,42,41,44,43,,,36,54,3,4788.83,,35,58,1,4788.83,,36,59,0,4788.83,,35,54,1,4788.83,
23:50:41 05/31/12,42,44,44,41,,,36,54,1,4788.83,,35,58,2,4788.83,,36,59,0,4788.83,,35,54,3,4788.83,
23:50:51 05/31/12,44,45,44,43,,,36,54,5,4788.83,,35,58,1,4788.83,,36,59,5,4788.83,,35,54,3,4788.83,
23:51:01 05/31/12,41,41,41,42,,,36,54,1,4788.83,,35,58,1,4788.83,,36,59,3,4788.83,,35,54,1,4788.83,
23:51:11 05/31/12,39,40,38,37,,,36,54,0,4788.83,,35,58,0,4788.83,,36,59,0,4788.83,,35,54,1,4788.83,
23:51:21 05/31/12,43,43,43,44,,,36,54,1,4788.83,,35,58,0,4788.83,,36,59,0,4788.83,,35,54,0,4788.83,
23:51:31 05/31/12,40,40,44,42,,,36,54,30,4788.83,,35,58,0,4788.83,,36,59,0,4788.83,,35,54,0,4788.83,
23:51:41 05/31/12,43,43,44,41,,,36,54,1,4788.83,,35,58,1,4788.83,,36,59,1,4788.83,,35,54,1,4788.83,
23:51:51 05/31/12,43,43,43,43,,,36,54,2,4788.83,,35,58,1,4788.83,,36,59,1,4788.83,,35,54,1,4788.83,
