CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,20:43:15 - April 25 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
20:43:27 04/25/12,28,28,31,30,,,28,33,9,4788.89,,28,34,11,4788.89,,31,33,9,4788.89,,29,33,9,4788.89,
20:43:37 04/25/12,28,29,32,29,,,28,33,2,4788.89,,28,41,2,4788.89,,31,44,8,4788.89,,29,42,1,4788.89,
20:43:47 04/25/12,28,31,33,30,,,28,33,14,4788.89,,28,41,15,4788.89,,31,44,18,4788.89,,29,42,17,4788.89,
20:43:57 04/25/12,30,31,31,31,,,28,33,1,4788.89,,28,41,2,4788.89,,30,44,2,4788.89,,29,42,1,4788.89,
20:44:07 04/25/12,30,31,36,32,,,28,33,2,4788.89,,28,41,4,4788.89,,30,44,11,4788.89,,29,42,3,4788.89,
20:44:17 04/25/12,32,37,35,32,,,28,34,2,4788.89,,28,43,2,4788.89,,30,44,13,4788.89,,29,42,1,4788.89,
20:44:27 04/25/12,28,34,33,29,,,27,34,0,4788.89,,28,43,1,4788.89,,30,44,0,4788.89,,29,46,0,4788.89,
20:44:37 04/25/12,31,32,33,32,,,27,34,2,4788.89,,28,43,1,4788.89,,30,44,1,4788.89,,28,46,3,4788.89,
20:44:47 04/25/12,29,29,32,30,,,27,34,5,4788.89,,28,43,5,4788.89,,30,44,5,4788.89,,28,46,5,4788.89,
20:44:57 04/25/12,29,29,32,30,,,27,34,5,4788.89,,28,43,4,4788.89,,30,44,2,4788.89,,28,46,13,4788.89,
20:45:07 04/25/12,32,33,33,33,,,27,34,1,4788.89,,28,43,2,4788.89,,30,44,1,4788.89,,28,46,1,4788.89,
20:45:17 04/25/12,31,31,34,32,,,27,34,2,4788.89,,27,43,1,4788.89,,30,44,3,4788.89,,28,46,0,4788.89,
20:45:27 04/25/12,44,35,39,34,,,27,44,10,4788.89,,27,43,4,4788.89,,30,44,17,4788.89,,28,46,6,4788.89,
20:45:37 04/25/12,28,29,31,30,,,27,44,17,4788.89,,27,43,8,4788.89,,30,47,19,4788.89,,28,46,1,4788.89,
20:45:47 04/25/12,30,30,32,29,,,27,44,1,4788.89,,27,43,1,4788.89,,30,47,1,4788.89,,28,46,1,4788.89,
20:45:57 04/25/12,28,30,32,29,,,27,44,2,4788.89,,27,43,0,4788.89,,30,47,0,4788.89,,28,46,0,4788.89,
20:46:07 04/25/12,30,31,33,31,,,27,44,5,1596.30,,27,43,4,4788.89,,30,47,1,4788.89,,28,46,2,4788.89,
20:46:17 04/25/12,33,33,33,33,,,27,44,0,4788.89,,27,43,0,4788.89,,30,47,0,4788.89,,28,46,0,4788.89,
