CPUID:,0x206A7
Processor:,Intel Core i7 2600K (Sandy Bridge) 
Platform:,LGA 1155 (Socket H2)
Revision:,D2
Lithography:,32nm

Session start:,21:29:47 - June 08 - 2012

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
21:29:57 06/08/12,39,36,40,36,,,32,47,8,4788.79,,32,40,4,4788.79,,34,41,4,4788.79,,32,46,6,4788.79,
21:30:07 06/08/12,38,37,39,42,,,31,47,4,4788.79,,32,40,1,4788.79,,34,43,1,4788.79,,31,46,4,4788.79,
21:30:17 06/08/12,32,32,34,32,,,31,49,1,4788.79,,31,40,0,4788.79,,34,43,3,4788.79,,31,46,0,4788.79,
21:30:27 06/08/12,32,32,34,32,,,31,49,0,4788.79,,31,40,2,4788.79,,33,48,2,4788.79,,30,46,0,4788.79,
21:30:37 06/08/12,33,32,34,32,,,31,49,2,4788.79,,31,40,2,4788.79,,33,48,2,4788.79,,30,46,2,4788.79,
21:30:47 06/08/12,35,43,35,33,,,31,49,3,4788.79,,31,43,0,4788.79,,33,48,1,4788.79,,30,46,2,4788.79,
21:30:57 06/08/12,33,32,35,33,,,31,49,1,4788.79,,31,43,0,4788.79,,33,48,0,4788.79,,30,46,0,4788.79,
21:31:07 06/08/12,35,37,36,32,,,31,49,1,4788.79,,31,43,3,4788.79,,33,48,0,4788.79,,30,46,0,4788.79,
21:31:17 06/08/12,38,37,37,36,,,31,49,7,4788.79,,31,43,2,4788.79,,33,48,2,4788.79,,30,46,1,4788.79,
21:31:27 06/08/12,33,33,35,33,,,31,49,1,4788.79,,31,43,3,4788.79,,33,48,2,4788.79,,30,46,2,4788.79,
21:31:37 06/08/12,32,33,35,32,,,31,49,8,4788.79,,31,43,5,4788.79,,33,48,7,4788.79,,30,46,0,4788.79,
21:31:47 06/08/12,32,33,34,32,,,31,49,0,4788.79,,31,43,0,4788.79,,33,48,2,4788.79,,30,46,1,4788.79,
21:31:57 06/08/12,32,31,33,32,,,31,49,1,4788.79,,31,43,0,4788.79,,33,48,2,4788.79,,30,46,0,4788.79,
21:32:07 06/08/12,32,33,34,32,,,31,49,0,4788.79,,31,43,0,4788.79,,33,48,0,4788.79,,30,46,0,4788.79,
21:32:17 06/08/12,32,33,36,32,,,31,49,3,4788.79,,31,45,4,4788.79,,33,48,2,4788.79,,30,46,3,4788.79,
21:32:27 06/08/12,38,43,38,33,,,31,49,2,4788.79,,31,45,9,4788.79,,33,48,1,4788.79,,30,46,0,4788.79,
21:32:37 06/08/12,31,33,35,33,,,31,49,1,4788.79,,30,45,1,4788.79,,33,48,2,4788.79,,30,46,4,4788.79,
21:32:47 06/08/12,31,31,33,32,,,31,49,1,4788.79,,30,45,1,4788.79,,33,48,1,4788.79,,30,46,1,4788.79,
21:32:57 06/08/12,33,32,35,32,,,31,49,2,4788.79,,30,45,0,4788.79,,33,48,0,4788.79,,30,46,0,4788.79,
21:33:07 06/08/12,36,36,36,36,,,31,49,8,4788.79,,30,45,6,4788.79,,33,48,1,4788.79,,30,49,8,4788.79,
21:33:17 06/08/12,32,34,34,31,,,31,49,1,4788.79,,30,45,1,4788.79,,33,48,1,4788.79,,30,49,1,4788.79,
21:33:27 06/08/12,33,32,35,32,,,31,49,0,4788.79,,30,45,1,4788.79,,33,48,0,4788.79,,30,49,4,4788.79,
21:33:37 06/08/12,32,35,35,32,,,31,49,10,4788.79,,30,45,0,4788.79,,33,48,0,4788.79,,30,49,0,4788.79,
21:33:47 06/08/12,36,36,36,36,,,31,49,2,4788.79,,30,45,2,4788.79,,33,48,1,4788.79,,30,49,3,4788.79,
21:33:57 06/08/12,32,34,36,32,,,31,49,0,4788.79,,30,45,0,4788.79,,33,48,0,4788.79,,30,49,2,4788.79,
21:34:07 06/08/12,36,37,40,51,,,31,49,2,4788.79,,30,45,2,4788.79,,33,48,7,4788.79,,30,51,37,4788.79,
21:34:17 06/08/12,35,35,35,35,,,31,50,0,4788.79,,30,45,0,4788.79,,33,48,1,4788.79,,30,51,0,4788.79,
21:34:27 06/08/12,33,33,34,32,,,31,50,0,4788.79,,30,45,0,4788.79,,33,48,1,4788.79,,30,51,0,4788.79,
21:34:37 06/08/12,33,35,35,34,,,31,50,0,4788.79,,30,45,0,4788.79,,33,48,0,4788.79,,30,51,0,4788.79,
21:34:47 06/08/12,36,36,36,36,,,31,50,1,4788.79,,30,45,1,4788.79,,33,48,0,4788.79,,30,51,3,4788.79,
21:34:57 06/08/12,32,33,35,32,,,31,50,1,4788.79,,30,45,1,4788.79,,33,48,1,4788.79,,30,51,3,4788.79,
21:35:07 06/08/12,36,36,36,33,,,31,50,2,4788.79,,30,45,2,4788.79,,33,48,2,4788.79,,30,51,2,4788.79,
21:35:17 06/08/12,36,36,38,34,,,31,50,12,4788.79,,30,45,12,4788.79,,33,52,5,4788.79,,30,51,4,4788.79,
21:35:27 06/08/12,36,36,36,36,,,31,50,5,4788.79,,30,45,10,4788.79,,33,52,5,4788.79,,30,51,5,4788.79,
21:35:37 06/08/12,33,35,35,32,,,31,50,1,4788.79,,30,48,6,4788.79,,33,52,3,4788.79,,30,51,1,4788.79,
21:35:47 06/08/12,32,34,35,32,,,31,50,0,4788.79,,30,48,1,4788.79,,33,52,0,4788.79,,30,51,0,4788.79,
21:35:57 06/08/12,34,34,36,34,,,31,50,5,4788.79,,30,48,0,4788.79,,33,52,6,4788.79,,30,51,6,4788.79,
21:36:07 06/08/12,40,38,39,32,,,31,50,3,4788.79,,30,48,1,4788.79,,33,52,3,4788.79,,30,51,0,4788.79,
21:36:17 06/08/12,38,38,42,35,,,31,50,12,4788.79,,30,48,8,4788.79,,33,52,5,4788.79,,30,51,3,4788.79,
21:36:27 06/08/12,36,36,36,36,,,31,50,4,4788.79,,30,48,3,4788.79,,33,52,0,4788.79,,30,51,1,4788.79,
21:36:37 06/08/12,34,34,34,32,,,31,50,5,4788.79,,30,48,4,4788.79,,33,52,4,4788.79,,30,51,4,4788.79,
21:36:47 06/08/12,37,38,37,37,,,31,50,2,4788.79,,30,48,2,4788.79,,33,52,3,4788.79,,30,51,2,4788.79,
21:36:57 06/08/12,33,34,35,32,,,31,50,2,1596.26,,30,48,7,4788.79,,33,52,7,4788.79,,30,51,7,4788.79,
21:37:07 06/08/12,35,34,36,34,,,31,50,7,4788.79,,30,48,4,4788.79,,33,52,4,4788.79,,30,51,0,4788.79,
21:37:17 06/08/12,35,34,35,32,,,31,50,8,4788.79,,30,48,1,4788.79,,33,52,0,4788.79,,30,51,1,4788.79,
21:37:27 06/08/12,36,36,38,35,,,31,50,3,4788.79,,30,48,11,4788.79,,33,52,8,4788.79,,30,51,14,4788.79,
21:37:37 06/08/12,33,33,35,31,,,31,50,5,4788.79,,30,48,0,4788.79,,33,52,4,4788.79,,30,51,4,4788.79,
21:37:47 06/08/12,38,38,39,38,,,31,50,4,4788.79,,30,48,0,4788.79,,33,52,0,4788.79,,30,51,4,4788.79,
21:37:57 06/08/12,36,36,36,36,,,31,50,0,4788.79,,30,48,1,4788.79,,33,52,1,4788.79,,30,51,1,4788.79,
21:38:07 06/08/12,36,38,36,33,,,31,50,1,4788.79,,30,48,2,4788.79,,33,52,15,4788.79,,30,51,4,4788.79,
21:38:17 06/08/12,34,35,36,33,,,31,50,1,4788.79,,30,48,1,4788.79,,33,52,1,4788.79,,30,51,0,4788.79,
21:38:27 06/08/12,36,36,36,36,,,31,50,8,4788.79,,30,48,2,4788.79,,33,52,2,4788.79,,30,51,2,4788.79,
21:38:37 06/08/12,33,34,34,33,,,31,50,6,4788.79,,30,48,2,4788.79,,33,52,13,4788.79,,30,51,1,4788.79,
21:38:47 06/08/12,33,34,36,34,,,31,50,3,4788.79,,30,48,0,4788.79,,33,52,1,4788.79,,30,51,0,4788.79,
21:38:57 06/08/12,34,34,36,32,,,31,50,1,4788.79,,30,48,2,4788.79,,33,52,1,4788.79,,30,51,2,4788.79,
21:39:08 06/08/12,35,34,34,32,,,31,50,7,4788.79,,30,48,0,4788.79,,33,52,7,4788.79,,30,51,5,4788.79,
21:39:18 06/08/12,35,34,37,33,,,31,50,1,4788.79,,30,48,6,4788.79,,33,52,8,4788.79,,30,51,0,4788.79,
21:39:28 06/08/12,34,35,38,33,,,31,50,1,4788.79,,30,48,1,4788.79,,33,52,1,4788.79,,30,51,0,4788.79,
21:39:38 06/08/12,35,35,37,34,,,31,50,3,4788.79,,30,48,1,4788.79,,33,52,0,4788.79,,30,51,1,4788.79,
21:39:48 06/08/12,35,34,35,32,,,31,50,4,4788.79,,30,48,0,4788.79,,33,52,6,4788.79,,30,51,4,4788.79,
21:39:58 06/08/12,34,34,36,32,,,31,50,2,4788.79,,30,48,2,4788.79,,33,52,2,4788.79,,30,51,0,4788.79,
21:40:08 06/08/12,36,36,36,35,,,31,50,0,4788.79,,30,48,0,4788.79,,33,52,1,4788.79,,30,51,1,4788.79,
21:40:18 06/08/12,37,37,37,37,,,31,50,6,4788.79,,30,48,5,4788.79,,33,52,6,4788.79,,30,51,0,4788.79,
21:40:28 06/08/12,42,48,40,36,,,31,50,15,4788.79,,30,48,0,4788.79,,33,52,17,4788.79,,30,51,8,4788.79,
21:40:38 06/08/12,36,36,36,36,,,31,50,0,4788.79,,30,50,0,4788.79,,33,52,2,4788.79,,30,51,7,4788.79,
21:40:48 06/08/12,35,35,37,34,,,31,50,0,4788.79,,30,50,0,4788.79,,33,52,0,4788.79,,30,51,0,4788.79,
21:40:58 06/08/12,36,35,37,34,,,31,50,7,4788.79,,30,50,7,4788.79,,33,52,7,4788.79,,30,51,1,4788.79,
21:41:08 06/08/12,34,35,37,33,,,31,50,23,4788.79,,30,50,4,4788.79,,33,52,6,4788.79,,30,51,8,4788.79,
21:41:18 06/08/12,36,34,36,32,,,31,50,5,4788.79,,30,50,7,4788.79,,33,52,4,4788.79,,30,51,4,4788.79,
21:41:28 06/08/12,36,35,37,33,,,31,50,7,4788.79,,30,50,7,4788.79,,33,52,7,4788.79,,30,51,8,4788.79,
21:41:38 06/08/12,34,34,35,33,,,31,50,1,4788.79,,30,50,0,4788.79,,33,52,0,4788.79,,30,51,0,4788.79,
21:41:48 06/08/12,37,37,37,37,,,31,50,1,4788.79,,30,50,1,4788.79,,33,52,4,4788.79,,30,51,1,4788.79,
21:41:58 06/08/12,37,36,37,36,,,31,50,0,4788.79,,30,50,0,4788.79,,33,52,0,4788.79,,30,51,1,4788.79,
21:42:08 06/08/12,34,33,36,32,,,31,50,2,4788.79,,30,50,4,4788.79,,33,52,4,4788.79,,30,51,4,4788.79,
21:42:18 06/08/12,35,34,37,33,,,31,50,2,4788.79,,30,50,4,4788.79,,33,52,0,4788.79,,30,51,0,4788.79,
21:42:28 06/08/12,35,33,35,33,,,31,50,1,4788.79,,30,50,3,4788.79,,33,52,1,4788.79,,30,51,1,4788.79,
21:42:38 06/08/12,36,33,35,32,,,31,50,7,4788.79,,30,50,1,4788.79,,33,52,7,4788.79,,30,51,5,4788.79,
21:42:48 06/08/12,37,37,38,37,,,31,50,11,4788.79,,30,50,0,4788.79,,33,52,1,4788.79,,30,51,8,4788.79,
21:42:58 06/08/12,34,34,36,33,,,31,50,6,4788.79,,30,50,7,4788.79,,33,52,5,4788.79,,30,51,4,4788.79,
21:43:08 06/08/12,36,49,39,33,,,31,50,0,4788.79,,30,50,9,4788.79,,33,52,3,4788.79,,30,51,1,4788.79,
21:43:18 06/08/12,36,35,37,33,,,31,50,3,4788.79,,30,50,0,4788.79,,33,52,0,4788.79,,30,51,3,4788.79,
21:43:28 06/08/12,36,36,36,36,,,31,50,1,4788.79,,30,50,4,4788.79,,33,52,0,4788.79,,30,51,0,4788.79,
21:43:38 06/08/12,35,35,34,32,,,31,50,0,4788.79,,30,50,1,4788.79,,33,52,1,4788.79,,30,51,0,4788.79,
21:43:48 06/08/12,36,35,37,38,,,31,50,0,4788.79,,30,50,10,4788.79,,33,52,0,4788.79,,30,51,4,4788.79,
21:43:58 06/08/12,35,34,35,32,,,31,50,1,4788.79,,30,50,1,4788.79,,33,52,1,4788.79,,30,51,1,4788.79,
21:44:08 06/08/12,36,35,35,32,,,31,50,5,4788.79,,30,50,9,4788.79,,33,52,4,4788.79,,30,51,9,4788.79,
